x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,label
3.23797,3.62622,5.13017,7.47479,11.7221,18.4516,27.0201,37.2624,48.3082,58.5957,66.997,74.3569,80.05,83.6816,85.777,87.0477,87.3667,12.1135,17.8538,25.9068,34.1815,41.5492,55.2383,62.6149,69.9895,77.0994,81.7834,48.746,49.2383,49.7555,50.2676,40.5802,44.9914,49.4894,53.8312,57.6571,21.2947,26.0972,31.8554,36.6044,31.7472,25.9807,59.0252,63.8461,69.3059,73.4773,69.8136,64.4418,32.6564,39.4098,45.4826,49.4524,53.8172,59.2381,64.1417,59.3965,54.2078,49.5418,45.1785,39.1477,35.4247,45.3126,49.3731,53.7993,61.7797,53.7823,49.3159,45.1845,29.0464,40.4827,51.9525,62.9922,73.1978,82.0034,89.0098,94.0974,95.33,93.8029,88.5504,81.3615,72.4324,61.9896,50.8157,39.4239,27.9677,18.5933,13.0005,11.0643,11.7474,14.2848,13.7775,10.9488,10.2255,12.1212,17.3646,22.7355,29.9218,37.0364,44.4146,50.8104,52.1565,53.2545,52.0545,50.676,25.4516,22.2106,22.2007,25.7264,26.8762,27.0896,25.3608,21.5258,21.5913,24.5827,26.2835,26.338,67.1203,63.521,61.7271,62.7424,61.6859,63.4668,66.4908,70.9383,72.693,73.1429,72.827,71.2254,67.0955,65.5078,65.7884,65.3516,66.6742,67.3483,67.8612,67.5102,Angry
3.20229,3.59979,5.11375,7.47048,11.7308,18.4706,27.0431,37.2862,48.3352,58.6271,67.0247,74.376,80.0551,83.6739,85.7594,87.0192,87.3259,12.0717,17.8067,25.8575,34.1327,41.5022,55.2088,62.58,69.9505,77.0576,81.7392,48.7169,49.2141,49.7366,50.2544,40.5645,44.9785,49.48,53.8238,57.6494,21.2587,26.0587,31.8172,36.5684,31.7116,25.9454,58.9963,63.8155,69.2758,73.4469,69.7858,64.4141,32.6398,39.3932,45.4714,49.4462,53.8143,59.2397,64.1445,59.4013,54.2089,49.5393,45.1707,39.1334,35.4066,45.3041,49.3691,53.799,61.7833,53.7821,49.3117,45.1757,29.16,40.6057,52.0839,63.1292,73.329,82.1192,89.1004,94.1531,95.3659,93.8354,88.585,81.3953,72.4632,62.0196,50.8483,39.4598,28.0115,18.6041,12.9929,11.0361,11.7022,14.2298,13.717,10.89,10.1728,12.0744,17.325,22.686,29.8698,36.9814,44.3565,50.7853,52.1251,53.2193,52.0188,50.6397,25.4553,22.2028,22.1873,25.7093,26.8617,27.0808,25.3317,21.4949,21.5585,24.5556,26.2501,26.3049,67.1339,63.5107,61.7069,62.7193,61.6614,63.4474,66.4859,70.9311,72.6845,73.1364,72.8237,71.2284,67.1045,65.4906,65.7677,65.3299,66.6691,67.3403,67.8557,67.5087,Angry
3.20148,3.59038,5.09635,7.44657,11.7016,18.4401,27.02,37.2799,48.336,58.6245,67.0113,74.3531,80.0311,83.6538,85.7432,87.0057,87.3137,12.0902,17.826,25.8798,34.1592,41.5294,55.2199,62.5894,69.9564,77.0614,81.7425,48.7326,49.2363,49.7649,50.2875,40.5866,45.0022,49.5062,53.8495,57.6742,21.2772,26.0774,31.8347,36.5866,31.7318,25.9669,59.0078,63.8271,69.2841,73.4515,69.7957,64.4271,32.6503,39.4174,45.4954,49.4709,53.8398,59.2594,64.1607,59.4217,54.2344,49.5652,45.1967,39.1575,35.4199,45.3257,49.3919,53.8221,61.8041,53.8043,49.3346,45.1975,29.1747,40.6186,52.0978,63.1469,73.3513,82.148,89.1335,94.1863,95.4009,93.8801,88.6454,81.4644,72.5338,62.0847,50.8991,39.4925,28.0259,18.6108,12.9931,11.0336,11.6959,14.2188,13.7018,10.8728,10.1588,12.0665,17.3233,22.6734,29.86,36.975,44.3541,50.7926,52.1333,53.2276,52.0274,50.6496,25.46,22.2056,22.1894,25.7077,26.8607,27.0821,25.3285,21.4924,21.5562,24.5543,26.2473,26.3014,67.1524,63.5384,61.7387,62.751,61.6942,63.4775,66.5076,70.9377,72.6806,73.1306,72.8177,71.2305,67.1238,65.5156,65.7937,65.3558,66.6906,67.3455,67.859,67.5113,Angry
3.21635,3.60129,5.10253,7.44641,11.6918,18.4201,26.9921,37.2457,48.3012,58.5915,66.9866,74.3401,80.0309,83.6619,85.758,87.0258,87.3406,12.0947,17.8261,25.8782,34.1595,41.5301,55.2241,62.6005,69.9753,77.0827,81.76,48.7317,49.229,49.7512,50.2676,40.5725,44.9868,49.4874,53.8306,57.6572,21.2744,26.0771,31.8362,36.5888,31.7313,25.9643,59.0116,63.8322,69.2931,73.4637,69.8027,64.4299,32.6349,39.39,45.4731,49.4514,53.8229,59.2523,64.1509,59.412,54.2159,49.5418,45.1693,39.1268,35.4058,45.3029,49.3716,53.8044,61.7902,53.7873,49.3134,45.1726,29.0369,40.4728,51.9408,62.9821,73.1931,82.0095,89.0321,94.1355,95.3731,93.8402,88.5735,81.3702,72.4306,61.9817,50.8012,39.4021,27.9389,18.5686,12.9666,11.0216,11.7,14.2396,13.7285,10.8899,10.166,12.0678,17.3151,22.7134,29.9043,37.0231,44.4056,50.8125,52.1589,53.2571,52.0552,50.675,25.4412,22.196,22.1856,25.7116,26.8623,27.077,25.3384,21.4999,21.5628,24.5549,26.2578,26.3145,67.1477,63.5401,61.7425,62.7586,61.7004,63.4815,66.5114,70.9965,72.7688,73.2214,72.9038,71.2859,67.1236,65.5271,65.8078,65.3699,66.6979,67.418,67.9332,67.58,Angry
3.2129,3.60361,5.1111,7.46225,11.7165,18.4517,27.0242,37.2717,48.3244,58.6136,67.0057,74.3549,80.0404,83.6668,85.7585,87.0207,87.3295,12.076,17.8037,25.85,34.1269,41.4976,55.2232,62.5961,69.9662,77.0703,81.7465,48.7207,49.219,49.7429,50.2612,40.5674,44.9825,49.4847,53.8293,57.6565,21.2604,26.0607,31.8202,36.5739,31.7165,25.9493,59.0023,63.8216,69.2838,73.4554,69.7945,64.4211,32.6268,39.3844,45.4699,49.4501,53.8232,59.2561,64.1608,59.418,54.2183,49.5432,45.1691,39.1229,35.3956,45.302,49.3722,53.8069,61.8007,53.7897,49.3145,45.1725,29.1089,40.5495,52.0215,63.065,73.2708,82.0761,89.0816,94.163,95.3887,93.855,88.5928,81.3947,72.4587,62.0141,50.8385,39.4447,27.9885,18.59,12.9837,11.0287,11.6972,14.2275,13.7155,10.8828,10.1638,12.0672,17.3138,22.7067,29.8959,37.0127,44.393,50.8186,52.161,53.2569,52.0548,50.674,25.4614,22.2104,22.1968,25.7211,26.8737,27.0917,25.3431,21.5038,21.566,24.5617,26.2613,26.3177,67.1659,63.5571,61.7581,62.7722,61.7132,63.4931,66.5201,70.9965,72.7653,73.219,72.9034,71.2917,67.1411,65.5405,65.8197,65.3802,66.7078,67.4181,67.9346,67.5839,Angry
3.21259,3.60645,5.11793,7.47442,11.7343,18.4713,27.0398,37.2823,48.332,58.6202,67.0091,74.3541,80.0342,83.6571,85.7465,87.0062,87.312,12.0753,17.8003,25.8422,34.1148,41.4825,55.2188,62.5885,69.9541,77.054,81.7273,48.7131,49.2128,49.7382,50.2584,40.5642,44.9799,49.4836,53.8289,57.6556,21.2602,26.0584,31.8163,36.5689,31.713,25.9474,58.9914,63.8095,69.2699,73.44,69.7813,64.4096,32.6275,39.3846,45.4706,49.4507,53.8239,59.2554,64.1585,59.4183,54.2201,49.5453,45.1713,39.1244,35.3944,45.3035,49.3734,53.8082,61.8002,53.7913,49.3161,45.1743,29.1624,40.6088,52.087,63.1346,73.338,82.1368,89.1305,94.1941,95.4109,93.8789,88.6232,81.4262,72.4883,62.0412,50.8649,39.4712,28.0175,18.6019,12.9874,11.0221,11.6798,14.2003,13.6872,10.8637,10.153,12.0634,17.3156,22.6821,29.8688,36.9829,44.3605,50.7986,52.1381,53.2327,52.0304,50.6503,25.4644,22.2088,22.1929,25.7134,26.8668,27.0875,25.3334,21.4963,21.5592,24.5574,26.2514,26.3066,67.1607,63.5397,61.7365,62.7487,61.6901,63.4727,66.508,70.9774,72.7417,73.1956,72.8818,71.2762,67.1338,65.5176,65.7952,65.3557,66.6949,67.3982,67.9153,67.5665,Angry
3.20611,3.60053,5.11154,7.46668,11.7278,18.4697,27.0436,37.2882,48.3392,58.6291,67.0204,74.3661,80.0452,83.6657,85.7535,87.0129,87.318,12.0728,17.8071,25.8607,34.1427,41.5172,55.2168,62.5894,69.9614,77.0685,81.7448,48.729,49.2273,49.7515,50.2708,40.571,44.9878,49.4921,53.8385,57.6659,21.2602,26.0618,31.8206,36.5746,31.7165,25.9498,59.0048,63.8257,69.2866,73.4577,69.7965,64.424,32.6254,39.3861,45.4743,49.4554,53.8294,59.2615,64.1665,59.4223,54.2227,49.5467,45.1712,39.1231,35.3933,45.3069,49.378,53.8137,61.8058,53.7962,49.3197,45.1768,29.1399,40.5922,52.0771,63.1289,73.3356,82.1322,89.1213,94.1819,95.3984,93.8659,88.6078,81.4115,72.4754,62.0308,50.8586,39.4687,28.0181,18.6007,12.9863,11.0264,11.6918,14.2234,13.7124,10.8813,10.165,12.0703,17.3234,22.6922,29.8783,36.9918,44.3694,50.8067,52.1469,53.2423,52.0415,50.6613,25.462,22.21,22.1953,25.7176,26.869,27.0878,25.3409,21.5035,21.5668,24.5644,26.2595,26.3143,67.1683,63.5509,61.7487,62.7628,61.7044,63.4885,66.5227,70.991,72.7563,73.2096,72.8952,71.2877,67.1419,65.5309,65.8096,65.3711,66.7092,67.4096,67.9263,67.5772,Angry
3.17637,3.57259,5.08586,7.4442,11.7066,18.4467,27.0207,37.2721,48.3242,58.6073,66.9848,74.3221,79.9981,83.6187,85.7058,86.9619,87.263,12.0539,17.7798,25.8261,34.1053,41.4762,55.198,62.5646,69.9269,77.0232,81.6931,48.7036,49.2129,49.7478,50.2771,40.5764,44.9931,49.4967,53.838,57.6604,21.2416,26.0398,31.7972,36.5514,31.6973,25.9327,58.9746,63.7882,69.2458,73.4133,69.7588,64.3898,32.6498,39.4073,45.4905,49.4677,53.8347,59.2573,64.1462,59.4229,54.2346,49.5657,45.195,39.1495,35.4197,45.3231,49.3899,53.8184,61.7907,53.8025,49.3333,45.1944,29.1608,40.6021,52.0751,63.1173,73.3188,82.1164,89.1124,94.1839,95.405,93.8721,88.612,81.4104,72.4693,62.0188,50.839,39.4424,27.9868,18.6035,12.9891,11.0235,11.6809,14.2012,13.6844,10.8562,10.1406,12.0476,17.2961,22.6848,29.867,36.9763,44.3495,50.7956,52.1335,53.2256,52.0229,50.6418,25.4713,22.2166,22.1982,25.7142,26.8704,27.0935,25.3257,21.4898,21.5516,24.5452,26.2413,26.2984,67.176,63.5486,61.7401,62.7513,61.6915,63.4751,66.5124,70.9851,72.7521,73.2069,72.894,71.2891,67.1466,65.5229,65.7986,65.3592,66.6987,67.4072,67.925,67.577,Angry
3.15641,3.54918,5.05847,7.41335,11.6774,18.4243,27.0076,37.2693,48.33,58.6189,66.9972,74.3288,79.9996,83.6161,85.7012,86.9539,87.2509,12.0509,17.7881,25.8378,34.1158,41.4845,55.1927,62.5596,69.9244,77.0216,81.6889,48.7047,49.2113,49.7442,50.272,40.5538,44.9764,49.4864,53.8338,57.6603,21.2346,26.0339,31.7879,36.5431,31.6863,25.925,58.9645,63.7836,69.2382,73.406,69.7477,64.3818,32.5931,39.362,45.4624,49.4496,53.8283,59.2632,64.1595,59.4261,54.2257,49.5443,45.1631,39.1011,35.362,45.2959,49.3722,53.8122,61.8008,53.7964,49.3146,45.1656,29.2323,40.6823,52.168,63.2205,73.4228,82.2154,89.1974,94.2459,95.4613,93.9386,88.7018,81.5211,72.5929,62.1493,50.9716,39.5768,28.1289,18.6082,12.9867,11.0177,11.6714,14.1952,13.6904,10.8734,10.1748,12.0967,17.3615,22.6681,29.8396,36.9375,44.3011,50.7617,52.0973,53.191,51.9912,50.6144,25.4673,22.2123,22.1953,25.7098,26.8566,27.0776,25.3408,21.5127,21.5805,24.581,26.2594,26.3095,67.1519,63.4993,61.6876,62.6992,61.6438,63.4401,66.5068,70.9805,72.745,73.1974,72.8837,71.2755,67.1212,65.4709,65.747,65.3112,66.6887,67.4012,67.9171,67.5695,Angry
3.11313,3.51583,5.0337,7.39661,11.6691,18.4227,27.0121,37.2774,48.3408,58.63,67.0045,74.3356,80.0017,83.6115,85.6894,86.9368,87.2277,12.01,17.7425,25.794,34.0789,41.4571,55.1854,62.5513,69.9125,77.007,81.6728,48.6953,49.2109,49.7529,50.2896,40.5739,44.9961,49.5041,53.8465,57.6683,21.2091,26.0089,31.7668,36.5236,31.6687,25.9039,58.9583,63.7721,69.2289,73.3967,69.7417,64.374,32.6349,39.4028,45.4946,49.4757,53.845,59.2684,64.155,59.4362,54.248,49.5767,45.2024,39.147,35.4056,45.329,49.399,53.8301,61.7993,53.8152,49.3434,45.2013,29.1891,40.6376,52.1176,63.1643,73.3662,82.1593,89.1467,94.2094,95.4247,93.8851,88.6172,81.4096,72.4639,62.0106,50.8331,39.442,27.9943,18.6105,12.9945,11.0238,11.678,14.197,13.6817,10.8568,10.1426,12.0493,17.2976,22.679,29.8572,36.9621,44.3317,50.7911,52.1265,53.2173,52.0136,50.6304,25.4747,22.2194,22.1984,25.7116,26.8677,27.0926,25.3207,21.4868,21.5491,24.5422,26.2343,26.2911,67.1843,63.5487,61.7371,62.7472,61.6859,63.4698,66.5109,70.9844,72.754,73.2105,72.8995,71.2963,67.1533,65.5213,65.7952,65.3547,66.6971,67.4076,67.9274,67.5816,Angry
