x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,label
3.06334,3.37968,4.74684,7.02092,11.2756,18.087,26.7225,37.0091,48.0035,58.0847,66.2043,73.3798,79.0309,82.6979,84.8358,86.1509,86.5034,12.1661,18.031,26.1058,34.4209,41.8214,56.0595,63.3212,70.5207,77.4278,81.917,49.2702,49.7695,50.3128,50.8514,40.7558,45.2391,49.7874,54.1285,57.944,21.1724,26.1402,31.9185,36.7371,31.7783,26.0047,59.3289,64.2625,69.7289,73.879,70.1944,64.8033,31.9724,38.953,45.4493,49.5387,53.9705,59.5279,64.2506,59.5573,54.188,49.4092,44.8859,38.48,34.7701,45.2158,49.4032,53.8873,61.8859,53.8232,49.2588,44.9709,30.1219,41.5511,53.0173,64.0043,74.0375,82.5405,89.1032,93.654,94.8153,93.5362,88.8348,82.1655,73.6018,63.3719,52.4208,41.3003,30.2212,18.1137,12.3555,10.2183,10.681,13.1189,12.8676,10.4043,10.0805,12.303,17.7904,21.8829,28.4499,34.9297,41.7101,48.8955,50.1211,51.1739,50.1623,49.0111,25.2159,21.9908,21.9801,25.3949,26.4587,26.6316,25.3777,21.8003,22.0132,25.1105,26.5201,26.4287,65.971,61.5149,59.404,60.447,59.5058,61.8409,65.8363,70.548,72.3224,72.685,72.3376,70.5156,65.8756,63.4093,63.6964,63.4172,65.8912,66.8352,67.242,66.8871,Angry
3.0424,3.37646,4.76077,7.05019,11.3148,18.1347,26.7823,37.0812,48.0763,58.1482,66.2526,73.4161,79.0564,82.7129,84.8389,86.1422,86.482,12.1357,17.9974,26.0729,34.3916,41.7971,56.0297,63.2864,70.4818,77.3909,81.8916,49.2548,49.768,50.3249,50.8771,40.7916,45.2744,49.8219,54.1573,57.9672,21.152,26.1181,31.8998,36.7235,31.7667,25.99,59.3189,64.2442,69.7113,73.8648,70.1861,64.7942,32.0473,39.02,45.5053,49.588,54.0079,59.5556,64.2732,59.5982,54.2437,49.4759,44.9602,38.5599,34.8474,45.2753,49.4556,53.9288,61.9115,53.869,49.316,45.0354,30.1767,41.5972,53.0528,64.0278,74.0486,82.5348,89.076,93.6036,94.7463,93.4587,88.7596,82.0929,73.5315,63.3006,52.3478,41.2235,30.141,18.141,12.3767,10.2303,10.6786,13.0993,12.8233,10.3514,10.0151,12.2249,17.7036,21.8479,28.4105,34.8859,41.6613,48.8653,50.0832,51.1268,50.1117,48.9573,25.2289,21.9929,21.9723,25.3822,26.4558,26.6385,25.3268,21.7377,21.9427,25.0362,26.4539,26.3711,65.9671,61.4944,59.3675,60.4036,59.4562,61.7897,65.7834,70.4818,72.2538,72.6216,72.2825,70.4803,65.8637,63.3756,63.6548,63.3711,65.8385,66.7671,67.1782,66.8312,Angry
3.06344,3.39375,4.77513,7.06193,11.3226,18.1366,26.776,37.0654,48.0593,58.1381,66.2536,73.4277,79.0751,82.7358,84.8632,86.1661,86.507,12.1433,17.9995,26.0694,34.3842,41.7852,56.0214,63.2815,70.4811,77.3919,81.8911,49.2429,49.7497,50.3002,50.8464,40.7706,45.2512,49.7971,54.1345,57.9465,21.1527,26.1171,31.8967,36.7183,31.7619,25.9872,59.3133,64.2384,69.706,73.8609,70.1796,64.7873,32.0271,38.9898,45.4787,49.5628,53.9858,59.5423,64.2647,59.5832,54.2193,49.4472,44.9293,38.5266,34.8246,45.2497,49.431,53.9071,61.9013,53.8467,49.2894,45.007,30.1193,41.5456,53.0065,63.9867,74.0161,82.5134,89.0699,93.6158,94.7651,93.4682,88.7493,82.0646,73.4914,63.2544,52.2987,41.1719,30.0855,18.1205,12.3601,10.217,10.6687,13.0939,12.8168,10.3409,10.0006,12.2079,17.6823,21.8496,28.4172,34.8976,41.6779,48.8689,50.0892,51.135,50.1173,48.9599,25.2149,21.9813,21.9625,25.3736,26.4458,26.6264,25.317,21.7262,21.9291,25.0197,26.4401,26.3595,65.9649,61.4935,59.3691,60.4058,59.4577,61.7869,65.7788,70.5161,72.3071,72.6775,72.3366,70.5162,65.8641,63.3751,63.655,63.3703,65.8378,66.8183,67.2321,66.883,Angry
3.05518,3.39519,4.78844,7.08803,11.3611,18.1875,26.8377,37.1332,48.1261,58.202,66.3136,73.48,79.1156,82.7639,84.882,86.1772,86.5094,12.137,17.9937,26.0644,34.3779,41.7789,55.9844,63.2413,70.4419,77.3593,81.8706,49.2291,49.7394,50.2935,50.8439,40.7835,45.2613,49.805,54.1398,57.9495,21.1475,26.1077,31.8853,36.7076,31.7541,25.9811,59.3028,64.2231,69.6884,73.8454,70.1647,64.7745,32.0817,39.0318,45.5064,49.5813,53.9914,59.5415,64.2667,59.5913,54.2377,49.4787,44.9712,38.5799,34.8794,45.282,49.4533,53.9172,61.9017,53.8609,49.3163,45.0449,30.1943,41.6185,53.0796,64.057,74.0776,82.5569,89.0845,93.595,94.725,93.4272,88.7235,82.0549,73.4933,63.2639,52.3124,41.1887,30.1086,18.1575,12.3917,10.2435,10.6898,13.1093,12.8229,10.3456,10.0007,12.2005,17.6733,21.8365,28.3905,34.8568,41.624,48.842,50.0544,51.0925,50.0766,48.9198,25.2356,21.9981,21.9728,25.3768,26.4534,26.6398,25.3055,21.7146,21.9164,25.0056,26.4238,26.3444,65.9725,61.4788,59.3389,60.3713,59.4221,61.7591,65.7635,70.4673,72.2431,72.6135,72.279,70.483,65.8631,63.3494,63.6231,63.3386,65.8179,66.7555,67.1688,66.8267,Angry
3.04617,3.39656,4.8063,7.11713,11.3952,18.222,26.8639,37.1526,48.1528,58.2519,66.3915,73.5758,79.2073,82.8469,84.9613,86.2647,86.6044,12.106,17.9592,26.0396,34.3587,41.7726,55.9918,63.2596,70.4732,77.4059,81.9302,49.2312,49.7369,50.2853,50.8302,40.7912,45.262,49.8006,54.1357,57.9454,21.1417,26.0973,31.8824,36.7061,31.7499,25.9688,59.3231,64.2486,69.7219,73.8817,70.1958,64.7975,32.1553,39.0861,45.5208,49.5747,53.9645,59.494,64.2323,59.5459,54.2101,49.4758,44.993,38.6438,34.9521,45.298,49.4488,53.8927,61.863,53.8373,49.3171,45.0703,30.2938,41.7327,53.2092,64.1971,74.2178,82.6848,89.181,93.6461,94.7604,93.4867,88.8255,82.1823,73.6286,63.3945,52.4373,41.3025,30.2153,18.1912,12.3941,10.2234,10.6607,13.0684,12.7886,10.3272,9.9947,12.2058,17.703,21.7872,28.3367,34.7989,41.5629,48.8339,50.0394,51.0714,50.0647,48.9138,25.2377,21.9884,21.9569,25.3587,26.4472,26.6412,25.2971,21.7095,21.9192,25.0229,26.4367,26.3487,66.0209,61.5228,59.376,60.409,59.4636,61.8164,65.8273,70.3984,72.1037,72.4623,72.1326,70.3965,65.8987,63.3903,63.6626,63.3842,65.8662,66.6263,67.0299,66.6938,Angry
3.04132,3.38468,4.7874,7.09079,11.3588,18.1768,26.8164,37.1062,48.1012,58.1906,66.3225,73.5067,79.145,82.7942,84.9169,86.2274,86.5739,12.1125,17.9705,26.0502,34.3666,41.7747,55.9821,63.2468,70.4547,77.3827,81.9078,49.2218,49.7298,50.2801,50.8262,40.7909,45.2569,49.7905,54.1199,57.9252,21.139,26.0947,31.8799,36.6994,31.7466,25.9655,59.3117,64.2314,69.7021,73.858,70.1767,64.7812,32.1673,39.0988,45.5229,49.5662,53.9438,59.4587,64.1861,59.5096,54.1869,49.4656,44.9938,38.6556,34.9661,45.2972,49.438,53.8694,61.8209,53.8131,49.3058,45.0697,30.2522,41.6772,53.1407,64.118,74.1344,82.6019,89.104,93.5836,94.7069,93.4392,88.7838,82.1493,73.6053,63.3772,52.4206,41.2824,30.189,18.1667,12.3865,10.2314,10.6775,13.0869,12.8068,10.3427,10.0034,12.206,17.6917,21.8041,28.359,34.8266,41.5951,48.8466,50.0557,51.0885,50.0825,48.9314,25.2279,21.9808,21.9516,25.3577,26.4469,26.639,25.2968,21.7056,21.9151,25.0176,26.4373,26.3504,66.0169,61.5369,59.3957,60.4289,59.4839,61.8322,65.8281,70.3877,72.0876,72.4443,72.1141,70.3819,65.8959,63.4077,63.6801,63.4024,65.867,66.6119,67.0132,66.6761,Angry
3.07114,3.42789,4.84544,7.16041,11.434,18.2538,26.8922,37.1798,48.1807,58.2827,66.4266,73.6129,79.2415,82.8766,84.9862,86.2876,86.6263,12.0968,17.9456,26.0182,34.3279,41.7361,55.9681,63.2353,70.4494,77.3852,81.9223,49.2021,49.7064,50.2528,50.7958,40.783,45.2471,49.7807,54.1136,57.922,21.1289,26.0771,31.8632,36.6862,31.7319,25.9503,59.3105,64.2304,69.7053,73.8681,70.182,64.7828,32.197,39.1118,45.5215,49.5625,53.9372,59.4577,64.2062,59.519,54.1931,49.4749,45.0081,38.6801,34.9911,45.3031,49.4403,53.8696,61.837,53.8172,49.313,45.0812,30.4419,41.8679,53.3312,64.3043,74.3021,82.7381,89.1885,93.6025,94.6974,93.4456,88.841,82.248,73.7249,63.5038,52.5505,41.4157,30.3329,18.2331,12.4291,10.2496,10.6718,13.0602,12.7777,10.3302,10.0078,12.2236,17.7262,21.7713,28.2984,34.7374,41.4788,48.7951,49.9915,51.0143,50.0143,48.8696,25.2764,22.0147,21.9768,25.3751,26.4698,26.6702,25.3079,21.7195,21.9318,25.0452,26.4515,26.3609,66.0282,61.5094,59.3501,60.3775,59.4353,61.8012,65.8266,70.3224,71.9883,72.3411,72.0178,70.3218,65.8948,63.3576,63.6241,63.3491,65.8553,66.5335,66.9311,66.6019,Angry
3.06135,3.42339,4.84706,7.16766,11.4516,18.2845,26.9339,37.2256,48.2296,58.3356,66.4809,73.6615,79.2742,82.8938,84.9937,86.2897,86.6222,12.1087,17.9616,26.037,34.3457,41.7569,55.9788,63.2408,70.451,77.3845,81.919,49.2237,49.7279,50.275,50.8194,40.8081,45.2709,49.8031,54.1342,57.9398,21.1501,26.0962,31.8792,36.6983,31.7473,25.9681,59.3202,64.2382,69.7095,73.869,70.1843,64.7889,32.2384,39.1507,45.5501,49.584,53.9504,59.459,64.2056,59.5209,54.2069,49.4986,45.0405,38.7232,35.0303,45.3342,49.4638,53.8851,61.8354,53.8337,49.3385,45.116,30.453,41.8872,53.3608,64.3395,74.3356,82.7576,89.1802,93.5591,94.6379,93.3875,88.7943,82.2146,73.7018,63.4905,52.5509,41.4308,30.3657,18.2335,12.4256,10.2409,10.6632,13.0503,12.7733,10.3364,10.0168,12.2306,17.7352,21.7419,28.2573,34.6846,41.4149,48.7503,49.9415,50.9607,49.965,48.8216,25.2554,21.9946,21.9548,25.3501,26.4443,26.6456,25.2903,21.707,21.9222,25.0381,26.4374,26.3434,65.9944,61.469,59.3061,60.3329,59.3929,61.7645,65.7961,70.2396,71.8814,72.2312,71.9111,70.2393,65.8553,63.3134,63.5783,63.3059,65.8188,66.4346,66.83,66.5051,Angry
3.03238,3.39722,4.82512,7.1521,11.4453,18.2892,26.9491,37.2413,48.2376,58.3334,66.4696,73.6434,79.2466,82.86,84.9565,86.2507,86.5816,12.1154,17.9831,26.0599,34.3616,41.7647,55.9821,63.2365,70.44,77.3658,81.8946,49.2271,49.7295,50.2757,50.82,40.8092,45.2697,49.7988,54.1256,57.9262,21.1481,26.0958,31.8792,36.6925,31.7428,25.9626,59.3089,64.2229,69.6922,73.8484,70.1675,64.7741,32.2524,39.1602,45.5525,49.5774,53.9328,59.4282,64.1643,59.4889,54.1877,49.4902,45.0412,38.7331,35.0418,45.3372,49.4576,53.8679,61.7938,53.8172,49.3322,45.1191,30.5732,42.0047,53.4775,64.4486,74.4246,82.8113,89.1815,93.5015,94.559,93.325,88.777,82.2446,73.7663,63.5792,52.6624,41.5658,30.5283,18.2572,12.4505,10.2656,10.6818,13.0633,12.7934,10.3787,10.0747,12.3005,17.8182,21.74,28.2293,34.629,41.3319,48.6856,49.8687,50.8826,49.8965,48.7632,25.2703,22.0029,21.9639,25.3639,26.4533,26.6523,25.3198,21.7377,21.9585,25.0869,26.4717,26.3721,65.9436,61.3767,59.1968,60.2208,59.2875,61.6839,65.7575,70.1525,71.7681,72.1119,71.7946,70.1445,65.795,63.2077,63.4687,63.2037,65.7689,66.3329,66.7221,66.402,Angry
3.05305,3.41216,4.83302,7.15016,11.4303,18.2598,26.9113,37.2075,48.2012,58.295,66.4354,73.6148,79.2247,82.8436,84.9404,86.2331,86.5643,12.1395,18.0053,26.0802,34.3769,41.7691,55.9116,63.1658,70.3727,77.3059,81.8481,49.1926,49.6972,50.244,50.7884,40.7952,45.2503,49.7744,54.0964,57.8945,21.1638,26.1068,31.8791,36.6877,31.7455,25.9759,59.2711,64.1786,69.6368,73.7914,70.1127,64.7294,32.2697,39.1663,45.5456,49.5625,53.9113,59.3977,64.1295,59.4621,54.1714,49.4802,45.0403,38.743,35.0595,45.33,49.4421,53.8455,61.761,53.7963,49.3177,45.1125,30.5604,41.9724,53.4312,64.3915,74.3655,82.756,89.1328,93.4607,94.5261,93.3004,88.7714,82.2496,73.777,63.5845,52.6514,41.5358,30.4806,18.2901,12.4874,10.3136,10.7355,13.1166,12.8363,10.4154,10.1053,12.3276,17.8438,21.7474,28.2128,34.5895,41.2714,48.6312,49.8124,50.8222,49.8388,48.7105,25.2792,22.0203,21.9794,25.366,26.4531,26.6538,25.3144,21.7401,21.9616,25.0783,26.4596,26.361,65.8981,61.3175,59.1335,60.155,59.2235,61.6233,65.7066,70.0903,71.6981,72.0405,71.7248,70.0829,65.7449,63.1368,63.3955,63.1327,65.7129,66.2754,66.6623,66.3432,Angry
