x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,label
3.59996,4.01457,5.52696,7.86119,12.0998,18.8106,27.3378,37.4955,48.5142,58.84,67.3005,74.6733,80.3581,83.9607,86.0071,87.2046,87.4585,12.2769,17.9762,25.9559,34.1461,41.4589,55.1357,62.4898,69.8578,76.9733,81.6799,48.6934,49.1563,49.6449,50.1336,40.487,44.9081,49.4268,53.8032,57.6565,21.4334,26.1929,31.8908,36.6247,31.785,26.0795,58.9741,63.781,69.2026,73.3865,69.6999,64.3696,32.508,39.23,45.3632,49.4035,53.8681,59.3862,64.3824,59.5569,54.2781,49.5079,45.0718,38.9757,35.2409,45.2168,49.3433,53.8715,62.0112,53.8631,49.288,45.0867,29.3398,40.7681,52.2363,63.2622,73.4328,82.1891,89.1421,94.1694,95.3715,93.8231,88.5572,81.3742,72.4636,62.0514,50.9122,39.5683,28.1742,18.8817,13.3271,11.3994,12.0644,14.579,14.0824,11.2778,10.5608,12.4253,17.6168,22.8555,30.0352,37.1445,44.5165,50.7948,52.1439,53.2542,52.0246,50.6244,25.5584,22.3428,22.3258,25.8132,26.9098,27.1245,25.4427,21.6415,21.699,24.6602,26.2971,26.3523,66.9105,63.3122,61.5589,62.5627,61.5013,63.2291,66.2344,70.8095,72.654,73.1307,72.8137,71.1535,66.9029,65.2857,65.5665,65.1114,66.4415,67.3376,67.8804,67.5317,Angry
3.60049,4.02567,5.55315,7.9015,12.1503,18.8671,27.3999,37.5677,48.6012,58.9468,67.4226,74.7954,80.4627,84.0424,86.0697,87.2506,87.4885,12.2758,17.9677,25.9414,34.1254,41.4343,55.0938,62.445,69.8146,76.9362,81.6544,48.6691,49.1352,49.6265,50.1187,40.5007,44.9168,49.4318,53.8062,57.6574,21.439,26.1884,31.8831,36.6154,31.7818,26.0795,58.9597,63.7589,69.1784,73.364,69.6798,64.3524,32.5646,39.2722,45.3931,49.4261,53.8818,59.3996,64.407,59.5812,54.307,49.5459,45.1188,39.0315,35.2956,45.2535,49.3711,53.8916,62.0336,53.886,49.3196,45.1282,29.356,40.791,52.2682,63.3013,73.4752,82.2288,89.1689,94.1735,95.3561,93.797,88.5246,81.3288,72.4042,61.982,50.8361,39.4863,28.0885,18.8593,13.2959,11.3588,12.0158,14.5217,14.0097,11.1973,10.4725,12.3273,17.5142,22.7644,29.9424,37.0503,44.4218,50.7323,52.0739,53.177,51.9444,50.5402,25.5104,22.2835,22.2588,25.7412,26.8442,27.0669,25.3466,21.5389,21.5911,24.5534,26.1899,26.2489,66.8887,63.2727,61.5091,62.507,61.4417,63.1662,66.173,70.7288,72.5633,73.0433,72.7339,71.0966,66.8738,65.2367,65.51,65.0511,66.3801,67.252,67.798,67.4567,Angry
3.5943,4.01787,5.54502,7.8918,12.1404,18.8583,27.3945,37.5676,48.6071,58.9552,67.4294,74.7986,80.4628,84.0402,86.0677,87.2478,87.4836,12.273,17.968,25.9417,34.1259,41.4362,55.1128,62.4627,69.8302,76.9487,81.6619,48.6815,49.1471,49.6386,50.1312,40.5051,44.9235,49.4406,53.8168,57.669,21.4414,26.1924,31.8895,36.6232,31.7874,26.0824,58.9658,63.767,69.1888,73.3747,69.6902,64.3608,32.5455,39.2618,45.3959,49.4323,53.8913,59.4159,64.4264,59.5975,54.3166,49.5514,45.1202,39.0194,35.2768,45.257,49.3777,53.9014,62.0519,53.8963,49.3261,45.1311,29.2943,40.7378,52.224,63.2663,73.452,82.2185,89.1733,94.1908,95.3764,93.8092,88.5201,81.3104,72.3778,61.9535,50.8093,39.4621,28.0653,18.826,13.2685,11.3356,11.9972,14.5089,14.0007,11.1873,10.4605,12.3117,17.4937,22.7538,29.9392,37.0543,44.4331,50.736,52.0798,53.1854,51.9506,50.5431,25.4827,22.2549,22.233,25.7221,26.8227,27.0429,25.3315,21.5187,21.5699,24.5349,26.1731,26.2325,66.8846,63.2765,61.5169,62.5157,61.4494,63.1685,66.1689,70.7537,72.6025,73.0851,72.775,71.1247,66.8738,65.243,65.5172,65.0566,66.3808,67.2873,67.8359,67.4933,Angry
3.6092,4.04246,5.58176,7.94146,12.2041,18.9324,27.4658,37.6219,48.647,58.9925,67.4738,74.8468,80.5029,84.0703,86.0896,87.2644,87.4965,12.2809,17.9685,25.9375,34.1169,41.426,55.0882,62.4339,69.8016,76.923,81.639,48.6693,49.1291,49.6152,50.1036,40.504,44.9144,49.4237,53.7961,57.6449,21.4545,26.2012,31.8946,36.6228,31.7911,26.0885,58.9487,63.7455,69.1661,73.3525,69.6678,64.3393,32.5763,39.2699,45.3907,49.4175,53.8658,59.3849,64.3973,59.5658,54.2903,49.536,45.1147,39.0292,35.3015,45.2552,49.3655,53.8791,62.0204,53.8733,49.3135,45.1293,29.3021,40.7592,52.2585,63.3101,73.4956,82.2511,89.1842,94.172,95.3397,93.7625,88.4685,81.2557,72.3223,61.9016,50.7657,39.4272,28.0398,18.8411,13.2737,11.3308,11.9881,14.4977,13.9859,11.1756,10.4475,12.2949,17.4771,22.7403,29.9169,37.0229,44.3931,50.7117,52.0486,53.1497,51.918,50.512,25.4855,22.2574,22.2333,25.7198,26.8236,27.0451,25.3234,21.5113,21.5608,24.525,26.1646,26.2253,66.8718,63.2513,61.4835,62.4809,61.4151,63.1396,66.1475,70.722,72.5643,73.0468,72.7395,71.0978,66.8561,65.2112,65.4831,65.0232,66.3576,67.2507,67.7996,67.461,Angry
3.64856,4.07874,5.61183,7.96075,12.2034,18.9128,27.4364,37.593,48.627,58.9901,67.4974,74.8942,80.5696,84.1462,86.1635,87.3345,87.566,12.2646,17.9466,25.9094,34.0811,41.3839,55.0548,62.4094,69.7862,76.9198,81.6592,48.6285,49.0847,49.5657,50.0485,40.467,44.877,49.3874,53.764,57.6191,21.426,26.1696,31.8647,36.5975,31.7622,26.0593,58.9438,63.7424,69.1667,73.3618,69.6708,64.3389,32.5611,39.2509,45.3637,49.3926,53.8462,59.3748,64.4094,59.5616,54.2782,49.5184,45.0967,39.0157,35.2871,45.2294,49.3421,53.8616,62.0301,53.8568,49.2916,45.1058,29.311,40.751,52.2336,63.2726,73.454,82.2117,89.1502,94.1501,95.3238,93.7525,88.4685,81.2617,72.3276,61.8954,50.7431,39.3883,27.9847,18.8381,13.2787,11.3444,12.0019,14.5045,13.9818,11.1645,10.4287,12.2671,17.4408,22.7376,29.9149,37.0227,44.3945,50.7096,52.0488,53.1487,51.9135,50.5065,25.4905,22.261,22.2343,25.7178,26.8248,27.0492,25.3078,21.4927,21.5393,24.4988,26.1423,26.2069,66.8593,63.2456,61.4804,62.4754,61.4068,63.124,66.1205,70.677,72.5121,72.9951,72.6903,71.0612,66.8436,65.2065,65.4768,65.0143,66.3303,67.205,67.7538,67.4166,Angry
3.6268,4.05788,5.59274,7.94435,12.1913,18.9047,27.4309,37.5856,48.6205,58.9859,67.4939,74.8921,80.5671,84.1446,86.166,87.3417,87.5771,12.2586,17.9468,25.917,34.0961,41.4047,55.0729,62.4309,69.8117,76.9467,81.68,48.6465,49.1004,49.5797,50.0611,40.4727,44.8826,49.3928,53.7699,57.6245,21.4258,26.1731,31.8711,36.6033,31.7666,26.0604,58.9573,63.7583,69.1848,73.379,69.6871,64.3527,32.558,39.2469,45.3635,49.3916,53.8446,59.3727,64.4019,59.5552,54.2708,49.5115,45.089,39.0073,35.284,45.2281,49.3402,53.8588,62.0217,53.8532,49.2882,45.1027,29.2763,40.724,52.2127,63.2566,73.4439,82.2078,89.1562,94.168,95.3463,93.7682,88.4658,81.2446,72.3033,61.872,50.7263,39.3791,27.9805,18.8215,13.2643,11.3331,11.9973,14.5095,13.9921,11.173,10.4352,12.2739,17.4484,22.7473,29.9346,37.052,44.4329,50.733,52.0759,53.1793,51.9442,50.5351,25.4761,22.2476,22.2241,25.7146,26.8196,27.0408,25.3122,21.4943,21.5418,24.504,26.1502,26.2137,66.8764,63.2692,61.5074,62.5052,61.4371,63.1541,66.1488,70.7237,72.5683,73.0515,72.7437,71.1018,66.8629,65.2345,65.5071,65.0455,66.3602,67.254,67.8036,67.4637,Angry
3.66216,4.08991,5.62344,7.97473,12.2196,18.9262,27.4388,37.5786,48.6059,58.971,67.4868,74.8929,80.5748,84.1573,86.1817,87.3587,87.5962,12.2686,17.9526,25.9171,34.0896,41.3913,55.0642,62.4236,69.807,76.9444,81.6812,48.6326,49.0808,49.5543,50.03,40.4549,44.862,49.3699,53.748,57.6049,21.4284,26.1738,31.8719,36.6036,31.7662,26.0595,58.9519,63.7534,69.1818,73.3779,69.6839,64.3475,32.5489,39.2319,45.3464,49.3741,53.8282,59.3615,64.3976,59.5448,54.2556,49.495,45.0727,38.9927,35.2737,45.2118,49.3232,53.8432,62.0159,53.838,49.2718,45.0867,29.2707,40.7183,52.2082,63.2531,73.4396,82.2024,89.1501,94.1604,95.339,93.7652,88.4681,81.2496,72.3088,61.8763,50.7279,39.3784,27.9782,18.799,13.2425,11.3127,11.9767,14.4888,13.9731,11.1546,10.4193,12.261,17.4375,22.7281,29.9108,37.0235,44.3998,50.7108,52.0524,53.1549,51.9211,50.5146,25.4601,22.2293,22.2067,25.6991,26.8043,27.0251,25.2994,21.4803,21.5286,24.4934,26.139,26.2019,66.8617,63.2514,61.4877,62.4854,61.4176,63.1367,66.1343,70.7112,72.5559,73.039,72.7311,71.0883,66.8484,65.216,65.4884,65.0272,66.3457,67.2416,67.7904,67.45,Angry
3.66956,4.09514,5.62667,7.97397,12.2122,18.9135,27.4268,37.5745,48.6071,58.9751,67.4918,74.898,80.5788,84.1601,86.1839,87.3625,87.6018,12.2814,17.96,25.9269,34.1046,41.4104,55.0556,62.4177,69.8048,76.9459,81.683,48.637,49.0855,49.5591,50.0346,40.4628,44.8684,49.3749,53.7518,57.6078,21.4422,26.1868,31.8834,36.615,31.779,26.0733,58.9536,63.7551,69.1821,73.3774,69.6844,64.3488,32.567,39.2453,45.3551,49.3783,53.8269,59.3559,64.3901,59.5393,54.2545,49.4992,45.0822,39.0068,35.2922,45.2201,49.3269,53.8414,62.0083,53.836,49.2755,45.0951,29.1942,40.6432,52.1346,63.1828,73.3797,82.1568,89.1209,94.147,95.3317,93.7539,88.4495,81.2211,72.2724,61.8332,50.6785,39.3214,27.9111,18.7954,13.2341,11.3034,11.9708,14.4863,13.9677,11.1447,10.4051,12.2459,17.4248,22.7243,29.9085,37.0229,44.4018,50.707,52.0503,53.1533,51.9192,50.5115,25.4485,22.2214,22.1992,25.6898,26.7964,27.0172,25.2875,21.4688,21.5165,24.4774,26.1273,26.1914,66.8609,63.2555,61.4924,62.4911,61.4233,63.1409,66.1349,70.7156,72.5598,73.0422,72.7343,71.0912,66.8475,65.2188,65.4917,65.0309,66.3461,67.2471,67.7954,67.4542,Angry
3.66665,4.08572,5.61171,7.95471,12.1899,18.8884,27.3998,37.5454,48.5777,58.945,67.4635,74.8739,80.5625,84.1528,86.1857,87.3732,87.6209,12.2843,17.9716,25.9405,34.1166,41.4198,55.0902,62.4563,69.8443,76.9835,81.7168,48.6518,49.0961,49.5655,50.0368,40.4592,44.8644,49.3705,53.7483,57.6056,21.4435,26.1915,31.8917,36.6224,31.7838,26.0747,58.9711,63.7756,69.2056,73.4004,69.7056,64.3674,32.5522,39.2338,45.3446,49.369,53.8202,59.3487,64.3798,59.528,54.2418,49.4841,45.0653,38.9908,35.2785,45.2073,49.3157,53.8324,61.9976,53.826,49.2632,45.0812,29.1888,40.639,52.1319,63.1813,73.3783,82.1565,89.1226,94.1517,95.342,93.7732,88.4789,81.2603,72.3185,61.8824,50.7277,39.369,27.9568,18.7661,13.2125,11.2904,11.963,14.4807,13.9709,11.1542,10.4205,12.2672,17.4494,22.7237,29.9092,37.0249,44.4046,50.7065,52.0523,53.1577,51.9267,50.5219,25.4309,22.2032,22.1844,25.6816,26.7857,27.003,25.2943,21.4754,21.5268,24.4939,26.1417,26.202,66.861,63.2565,61.4961,62.497,61.4318,63.1547,66.1544,70.7281,72.5683,73.0478,72.7369,71.0905,66.8486,65.2235,65.4986,65.0405,66.3635,67.2535,67.7989,67.455,Angry
3.67358,4.0941,5.62105,7.9647,12.1985,18.8955,27.4056,37.5511,48.5851,58.9547,67.4735,74.883,80.5697,84.1571,86.1863,87.3699,87.6143,12.2851,17.9668,25.9296,34.1018,41.4035,55.0856,62.4484,69.8317,76.9673,81.7011,48.6441,49.09,49.5608,50.0335,40.4594,44.8646,49.3709,53.7486,57.6055,21.4398,26.1859,31.8845,36.6157,31.7781,26.0709,58.9669,63.7694,69.1985,73.3937,69.6998,64.3626,32.5551,39.2349,45.3467,49.3713,53.8221,59.3529,64.386,59.5343,54.2463,49.4887,45.0699,38.9935,35.2811,45.2103,49.3189,53.8353,62.0043,53.8292,49.2666,45.0844,29.1923,40.6403,52.1307,63.178,73.3758,82.1558,89.1239,94.1558,95.3458,93.7729,88.4726,81.2484,72.3027,61.8652,50.7115,39.3543,27.9438,18.782,13.2298,11.3048,11.9735,14.4859,13.9714,11.1549,10.4189,12.2608,17.4359,22.7322,29.9186,37.0353,44.4158,50.717,52.0622,53.1668,51.9338,50.5269,25.4487,22.2212,22.2005,25.6937,26.7996,27.0186,25.2983,21.4802,21.5294,24.493,26.1419,26.2043,66.8713,63.2662,61.5048,62.5044,61.4378,63.1576,66.1549,70.7358,72.5803,73.0616,72.752,71.1051,66.8591,65.2327,65.5067,65.0471,66.3659,67.2657,67.8127,67.47,Angry
