x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,label
3.37036,3.7132,5.15409,7.49055,11.7685,18.5329,27.0609,37.2294,48.1643,58.2598,66.4194,73.6062,79.2095,82.8363,84.9742,86.2749,86.608,12.4565,18.3,26.3146,34.5416,41.842,55.9915,63.2137,70.4124,77.3194,81.7886,49.2857,49.7318,50.2256,50.7255,40.7749,45.2087,49.7174,54.0493,57.8482,21.4099,26.3351,32.0832,36.8565,31.9193,26.1696,59.2834,64.1837,69.6311,73.7706,70.0878,64.7146,32.1711,38.9492,45.4685,49.4817,53.8332,59.4214,64.1237,59.4536,54.0574,49.3393,44.8744,38.4752,34.9353,45.2591,49.3624,53.7646,61.73,53.7128,49.2095,44.9953,29.7452,41.265,52.8149,63.8583,74.0041,82.6396,89.3905,94.1069,95.2894,93.8364,88.8271,81.8694,73.1442,62.8704,51.9434,40.8517,29.7956,18.1186,12.4545,10.423,10.9908,13.5326,13.2884,10.7716,10.3339,12.4236,17.8008,22.0785,28.7229,35.2753,42.1296,49.03,50.2794,51.3526,50.2977,49.0868,25.1188,21.9097,21.9214,25.3806,26.416,26.5611,25.354,21.7293,21.9145,24.9883,26.4252,26.356,66.0603,61.4926,59.3502,60.3876,59.4365,61.7565,65.8322,71.0674,73.0855,73.4853,73.1364,71.1025,65.9706,63.3589,63.6251,63.3455,65.9291,67.5113,67.9575,67.5988,Angry
3.29352,3.64594,5.08622,7.41809,11.6939,18.4747,27.0285,37.231,48.1917,58.3196,66.5261,73.7669,79.4273,83.09,85.2197,86.5114,86.842,12.304,18.1644,26.1932,34.4283,41.7485,55.9667,63.2211,70.4441,77.398,81.9506,49.224,49.6852,50.1886,50.6956,40.7394,45.1908,49.7206,54.0698,57.8886,21.2874,26.2215,31.988,36.7838,31.8329,26.0675,59.3277,64.2381,69.7035,73.8739,70.1772,64.788,32.139,38.9836,45.4803,49.5025,53.8743,59.4716,64.2611,59.5284,54.1266,49.3963,44.9294,38.5352,34.9145,45.2699,49.3866,53.8107,61.8707,53.7645,49.2481,45.0262,29.9104,41.4061,52.9421,63.976,74.099,82.696,89.3744,94.0157,95.1654,93.7609,88.8595,81.9858,73.2891,62.9827,51.987,40.8166,29.6838,18.1334,12.4495,10.4018,10.9309,13.4078,13.0992,10.5726,10.1279,12.2117,17.5993,21.9172,28.5705,35.1375,42.0052,48.963,50.2065,51.2674,50.2065,48.9988,25.1172,21.8858,21.8749,25.3101,26.3681,26.5384,25.2137,21.5759,21.7498,24.8204,26.2641,26.2062,65.9779,61.4708,59.3416,60.3658,59.4072,61.6971,65.6925,70.705,72.6144,73.0086,72.6757,70.7666,65.8863,63.3304,63.5919,63.2986,65.7851,67.0922,67.5327,67.1909,Angry
3.2215,3.56016,4.9789,7.27724,11.5146,18.2748,26.8364,37.0717,48.0615,58.2156,66.4459,73.7179,79.4248,83.1304,85.283,86.5914,86.9398,12.222,18.0969,26.1518,34.4112,41.7524,55.9676,63.2446,70.4889,77.4702,82.0533,49.2183,49.6852,50.1907,50.6971,40.6931,45.1593,49.7077,54.0725,57.905,21.2277,26.1738,31.9481,36.757,31.7943,26.022,59.354,64.2806,69.7515,73.9316,70.2259,64.831,32.0228,38.922,45.4339,49.4656,53.8585,59.4635,64.2893,59.5117,54.0942,49.346,44.8708,38.4631,34.8072,45.2123,49.3431,53.7866,61.9016,53.7333,49.1994,44.9651,29.9657,41.4412,52.963,63.9919,74.1203,82.7305,89.4193,94.0725,95.2491,93.8989,89.0765,82.2634,73.5961,63.2815,52.2429,41.0161,29.8257,18.1622,12.4578,10.4095,10.9345,13.4035,13.0951,10.5644,10.1303,12.2315,17.6475,21.8843,28.5598,35.1521,42.0454,48.9806,50.2361,51.3055,50.2449,49.0419,25.101,21.8678,21.8576,25.2919,26.3412,26.5132,25.2093,21.571,21.7503,24.8291,26.2629,26.1989,65.9528,61.4959,59.3956,60.4235,59.4718,61.7554,65.7212,70.652,72.5094,72.8906,72.5523,70.671,65.8695,63.3614,63.6323,63.3425,65.8096,67.0137,67.4436,67.0978,Angry
3.21529,3.5671,4.99805,7.30911,11.5743,18.3679,26.9416,37.1711,48.1687,58.3445,66.5907,73.8582,79.5404,83.2121,85.3335,86.6179,86.9388,12.1818,18.0618,26.1197,34.3791,41.735,55.9781,63.251,70.4949,77.4823,82.0697,49.2329,49.7004,50.208,50.7177,40.7002,45.1755,49.7321,54.1059,57.9446,21.2066,26.1504,31.9287,36.746,31.7759,25.9998,59.3666,64.3047,69.7828,73.9687,70.2549,64.8542,31.9719,38.9056,45.4341,49.483,53.8954,59.5221,64.3902,59.5737,54.1339,49.3698,44.8783,38.4506,34.7534,45.2176,49.3659,53.8303,61.9963,53.7781,49.2272,44.9783,30.0825,41.5907,53.1486,64.2056,74.3389,82.9313,89.5827,94.1892,95.335,93.9715,89.125,82.2876,73.5989,63.2742,52.2443,41.0346,29.865,18.2317,12.5211,10.4574,10.9769,13.4447,13.1368,10.6004,10.1635,12.2513,17.6619,21.9092,28.5994,35.2084,42.119,49.0887,50.3387,51.4078,50.3442,49.135,25.1649,21.9275,21.9125,25.3438,26.3973,26.5749,25.2545,21.6167,21.7923,24.8736,26.3068,26.2425,66.0382,61.6229,59.5367,60.5662,59.6092,61.8718,65.7922,70.6792,72.5181,72.9003,72.5658,70.7092,65.9626,63.5087,63.7815,63.4845,65.889,67.0148,67.4473,67.1068,Angry
3.25886,3.5845,4.94997,7.19053,11.4359,18.2464,26.8415,37.0605,48.0599,58.2624,66.5417,73.8411,79.5715,83.2754,85.386,86.6305,86.9311,12.2038,18.087,26.1368,34.3976,41.7619,56.0178,63.2876,70.5388,77.5302,82.1007,49.278,49.7273,50.2186,50.7129,40.5761,45.098,49.7011,54.1165,57.9896,21.2559,26.2152,31.9519,36.7699,31.7931,26.0591,59.3627,64.3357,69.787,73.9841,70.24,64.866,31.443,38.5324,45.2454,49.3851,53.9252,59.685,64.6706,59.7032,54.1209,49.2277,44.637,38.029,34.2036,45.0233,49.2648,53.8537,62.2769,53.7904,49.1078,44.7568,30.002,41.4876,53.0285,64.0836,74.2117,82.8137,89.4942,94.1577,95.3549,93.9777,89.0991,82.2584,73.5764,63.2688,52.2552,41.0959,29.9772,18.2504,12.5494,10.4856,11.0078,13.5106,13.2394,10.7054,10.3019,12.4189,17.8354,21.9293,28.6152,35.2232,42.1365,48.9645,50.2404,51.3459,50.2617,49.0484,25.0915,21.9171,21.9222,25.3234,26.3039,26.4567,25.2999,21.717,21.8944,24.9428,26.3155,26.2441,65.5435,61.2705,59.2942,60.33,59.3871,61.5692,65.3965,70.5274,72.4737,72.8658,72.5063,70.513,65.5339,63.1804,63.4848,63.1757,65.5364,67.027,67.4728,67.112,Angry
3.28707,3.6149,4.98794,7.24053,11.4954,18.3095,26.8998,37.1128,48.1099,58.3146,66.597,73.8925,79.608,83.2982,85.4025,86.6508,86.9543,12.2301,18.1079,26.1527,34.4056,41.7655,56.0239,63.2975,70.5509,77.5433,82.1122,49.2762,49.7198,50.2053,50.6937,40.583,45.0961,49.6915,54.1037,57.9747,21.2737,26.2258,31.9651,36.778,31.8049,26.0682,59.3715,64.3421,69.7966,73.9903,70.2495,64.8729,31.5039,38.5712,45.2493,49.3794,53.908,59.6534,64.6376,59.6747,54.1064,49.2275,44.6487,38.0751,34.2624,45.0291,49.2606,53.8387,62.2432,53.7762,49.1075,44.7686,30.0735,41.5647,53.111,64.1686,74.2863,82.8707,89.5178,94.1329,95.3039,93.9353,89.084,82.261,73.5861,63.2825,52.2736,41.1155,30,18.2574,12.5418,10.4634,10.9743,13.4614,13.1858,10.6629,10.2706,12.4024,17.8372,21.8806,28.557,35.1561,42.0605,48.9328,50.2003,51.2992,50.2233,49.0167,25.0907,21.9036,21.9045,25.3058,26.2969,26.4547,25.2795,21.6947,21.8748,24.9345,26.3066,26.2319,65.57,61.2768,59.2871,60.3213,59.3801,61.5767,65.4197,70.4628,72.3639,72.7493,72.3939,70.4435,65.5495,63.1793,63.4805,63.1743,65.5488,66.9268,67.3664,67.01,Angry
3.27665,3.57219,4.8809,7.06358,11.2843,18.1005,26.7195,36.9617,47.9791,58.2047,66.5004,73.8072,79.5483,83.2571,85.3535,86.5704,86.8539,12.2484,18.1394,26.1858,34.4403,41.7974,56.0474,63.301,70.5427,77.5245,82.0838,49.3142,49.7598,50.248,50.7379,40.516,45.0676,49.6987,54.1338,58.023,21.3032,26.2706,31.9788,36.7942,31.8161,26.1124,59.3578,64.3543,69.7817,73.9746,70.2208,64.871,31.1239,38.3309,45.1484,49.3442,53.9616,59.7866,64.8339,59.7835,54.1296,49.1611,44.5118,37.8,33.8754,44.9189,49.2186,53.8827,62.444,53.8111,49.0513,44.6386,30.1663,41.6056,53.1098,64.1441,74.2433,82.8211,89.475,94.1178,95.3325,93.9838,89.1543,82.3689,73.7247,63.4404,52.4402,41.3193,30.2497,18.265,12.561,10.492,11.0106,13.53,13.2935,10.774,10.413,12.5672,18.0056,21.8947,28.5415,35.1141,41.9953,48.794,50.0786,51.2013,50.1191,48.9217,25.0474,21.9055,21.9229,25.2982,26.2307,26.369,25.3382,21.8054,21.9942,25.0334,26.3465,26.2594,65.1794,60.9581,59.0385,60.0775,59.1521,61.311,65.123,70.2941,72.2431,72.6277,72.2548,70.2262,65.2007,62.8817,63.2039,62.8974,65.2726,66.8494,67.2894,66.9193,Angry
3.16917,3.49651,4.83767,7.05361,11.3105,18.1551,26.8113,37.1049,48.1225,58.2877,66.4842,73.7001,79.3906,83.0673,85.1419,86.326,86.5681,12.2022,18.0892,26.1351,34.397,41.7545,55.9804,63.2014,70.4092,77.3594,81.8997,49.2875,49.7868,50.3289,50.8716,40.6102,45.1812,49.8258,54.2467,58.1206,21.278,26.2396,31.9451,36.7724,31.804,26.1038,59.2818,64.2533,69.668,73.8526,70.1267,64.7902,31.2257,38.4548,45.2919,49.5108,54.1373,59.9449,64.9291,59.9745,54.3588,49.3769,44.7061,37.9556,33.9886,45.07,49.3896,54.0638,62.552,54.0065,49.235,44.7988,30.3658,41.7833,53.2643,64.2713,74.3327,82.8703,89.4886,94.0882,95.2787,93.9413,89.1533,82.4038,73.7796,63.504,52.496,41.3712,30.3065,18.3547,12.6315,10.5392,11.0192,13.5064,13.2507,10.733,10.3822,12.5481,17.9913,21.8453,28.4576,34.9931,41.8374,48.6971,49.9596,51.0639,49.9747,48.7797,25.0927,21.9261,21.9297,25.2958,26.2307,26.3839,25.2911,21.7473,21.9295,24.9686,26.2698,26.1906,65.171,60.8561,58.8915,59.9153,58.9808,61.154,65.0203,70.2189,72.1939,72.5936,72.2327,70.2148,65.1777,62.7424,63.0481,62.7331,65.169,66.7992,67.2507,66.8899,Angry
3.18323,3.48871,4.77943,6.94663,11.1997,18.0638,26.724,36.9734,47.973,58.1672,66.4131,73.6752,79.4106,83.1191,85.1908,86.3498,86.5858,12.2225,18.1176,26.1551,34.4074,41.7591,55.9988,63.2165,70.434,77.3883,81.9101,49.3014,49.7665,50.2766,50.7895,40.4437,45.0467,49.7258,54.1851,58.0892,21.3087,26.2844,31.9501,36.7669,31.7941,26.1334,59.2554,64.2579,69.6481,73.8394,70.0842,64.7719,30.7528,38.0794,45.057,49.3445,54.0751,59.9906,65.0713,59.9798,54.2426,49.1553,44.407,37.5297,33.4903,44.83,49.2201,53.9953,62.6901,53.9249,49.0444,44.5297,30.4058,41.8205,53.3036,64.3167,74.3674,82.8911,89.4959,94.0971,95.3195,93.983,89.1931,82.4613,73.855,63.6067,52.628,41.563,30.5627,18.4026,12.6786,10.5824,11.0644,13.5833,13.3694,10.8737,10.5649,12.7689,18.2346,21.8792,28.479,35.0037,41.8398,48.5673,49.8497,50.9866,49.8882,48.6975,25.049,21.9389,21.9634,25.3024,26.1683,26.2945,25.3781,21.8926,22.0822,25.0993,26.3346,26.2424,64.7413,60.5032,58.6183,59.6488,58.7364,60.8702,64.7093,70.0867,72.1328,72.5327,72.1473,70.0186,64.7972,62.3994,62.7325,62.4185,64.8849,66.7934,67.2495,66.8716,Angry
2.9425,3.25738,4.55783,6.73429,10.997,17.8748,26.5936,36.9608,48.0071,58.1553,66.2919,73.4467,79.1079,82.766,84.8158,85.9499,86.1476,12.1299,18.0327,26.0857,34.3596,41.7175,55.8925,63.0749,70.2467,77.1528,81.6406,49.2485,49.7837,50.3641,50.9439,40.5377,45.1584,49.8449,54.2741,58.1494,21.2362,26.2089,31.8746,36.7019,31.7435,26.0843,59.1278,64.1048,69.4761,73.6435,69.9286,64.6351,30.8658,38.2357,45.2179,49.5104,54.2207,60.0743,65.0394,60.0934,54.4405,49.3714,44.6234,37.7206,33.6267,44.9922,49.3839,54.1396,62.6752,54.0808,49.2211,44.704,30.3107,41.6939,53.1469,64.1395,74.1939,82.7433,89.3984,94.0507,95.2807,93.9303,89.1132,82.3515,73.7242,63.4549,52.4541,41.3712,30.3575,18.3325,12.6188,10.5312,11.0163,13.533,13.3057,10.7946,10.4718,12.6658,18.1134,21.8174,28.3937,34.894,41.707,48.49,49.7641,50.8878,49.7824,48.5877,24.9983,21.8782,21.8945,25.2279,26.1075,26.2447,25.2678,21.7763,21.9634,24.9693,26.2138,26.1283,64.7693,60.4708,58.5537,59.5763,58.649,60.7844,64.6508,70.0395,72.1077,72.5221,72.1484,70.0343,64.8092,62.3599,62.6777,62.3552,64.8213,66.7468,67.2131,66.8401,Angry
