x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,label
3.54124,4.11991,5.75414,8.20149,12.5438,19.3787,27.8108,37.4322,48.1153,58.4482,67.4706,75.643,82.1569,86.3667,88.7823,90.3524,91.0321,10.718,16.6246,24.888,33.3086,40.9172,55.2255,63.1698,71.1997,79.0208,84.4201,48.3471,48.4456,48.557,48.6991,39.2677,43.7361,48.3092,52.8898,57.0084,19.9901,25.015,31.0258,36.0103,30.8044,24.7798,59.7069,64.883,70.7261,75.377,71.1848,65.406,31.6877,38.1406,44.2057,48.2337,52.7497,58.6706,64.2959,58.7868,53.1048,48.2545,43.7956,37.8299,34.4365,44.0794,48.2118,52.7981,61.6729,52.794,48.147,43.9402,23.5645,34.9524,46.1829,57.0664,67.4566,76.7816,84.8847,91.5125,93.3036,91.0977,84.473,76.4811,67.2886,56.9102,45.9193,34.717,23.2672,17.5949,13.1035,12.2866,13.9735,17.2852,16.8734,13.5554,11.9965,12.936,17.2453,25.8014,33.6078,41.3871,49.367,53.3477,55.0841,56.4506,55.0671,53.4515,25.4121,22.8909,23.1235,26.8931,27.9765,27.8877,26.7595,22.8669,22.8019,25.2699,27.6307,27.8641,66.9091,64.9774,63.8846,65.0464,63.9077,65.0316,66.7045,72.455,75.0946,75.6298,75.1589,72.645,67.2545,67.4499,67.9262,67.3975,67.1486,69.467,70.0769,69.5408,Angry
3.6344,4.22699,5.86886,8.32041,12.6514,19.4732,27.9156,37.5607,48.2418,58.5537,67.5504,75.7004,82.1968,86.386,88.7765,90.3219,90.9814,10.8195,16.7004,24.9337,33.3345,40.9278,55.1697,63.09,71.0936,78.8981,84.3128,48.3348,48.4584,48.5926,48.7554,39.3808,43.834,48.3885,52.9425,57.0404,20.0795,25.0853,31.0784,36.0537,30.8738,24.8685,59.689,64.8288,70.6527,75.2983,71.1266,65.3682,31.88,38.3036,44.332,48.3427,52.8326,58.7283,64.3315,58.8672,53.2219,48.3977,43.9597,38.0194,34.63,44.2109,48.3249,52.8863,61.7213,52.8877,48.267,44.0796,23.6736,34.9677,46.0955,56.886,67.2153,76.518,84.6391,91.3198,93.1202,90.874,84.1971,76.171,66.9705,56.6092,45.65,34.487,23.0682,17.9279,13.5146,12.7382,14.436,17.7278,17.2692,13.9167,12.3003,13.17,17.3846,26.1758,33.9628,41.7276,49.6897,53.5967,55.3245,56.6748,55.2815,53.6588,25.722,23.2305,23.4541,27.1954,28.2893,28.2067,26.9939,23.105,23.013,25.4271,27.8207,28.0818,67.0366,65.1672,64.0876,65.238,64.0913,65.1607,66.7498,72.5148,75.1763,75.7197,75.2561,72.752,67.3847,67.6308,68.0994,67.561,67.2076,69.5767,70.1918,69.6599,Angry
3.63682,4.22875,5.86899,8.31815,12.6451,19.4639,27.9053,37.5526,48.2357,58.5481,67.5429,75.692,82.1872,86.3757,88.7662,90.3128,90.973,10.8215,16.7028,24.9403,33.3469,40.9449,55.1762,63.0964,71.1002,78.9049,84.3189,48.3462,48.4712,48.6069,48.7709,39.3919,43.8456,48.4002,52.9535,57.0506,20.0801,25.088,31.0831,36.0607,30.879,24.8719,59.6994,64.8414,70.6664,75.3114,71.1404,65.3803,31.885,38.3118,44.3416,48.3521,52.8407,58.7346,64.3345,58.8724,53.228,48.4047,43.9668,38.0253,34.6362,44.2191,48.3331,52.8932,61.7247,52.8939,48.2744,44.087,23.6844,34.9776,46.1026,56.8903,67.2188,76.5209,84.6425,91.3257,93.1286,90.8826,84.2041,76.174,66.9705,56.6066,45.6466,34.4832,23.0642,17.9413,13.5248,12.7473,14.4452,17.738,17.2775,13.9228,12.3049,13.1738,17.3889,26.1883,33.9738,41.7371,49.6982,53.6116,55.3384,56.6879,55.2958,53.6741,25.7379,23.2467,23.4702,27.2117,28.3066,28.2245,27.0081,23.1182,23.0259,25.4395,27.8357,28.0971,67.0601,65.19,64.1091,65.2601,64.1128,65.1841,66.7739,72.5394,75.2005,75.7433,75.2801,72.7755,67.4084,67.6539,68.1227,67.5849,67.2313,69.6001,70.2145,69.6826,Angry
3.6368,4.23182,5.87653,8.33038,12.6649,19.4894,27.93,37.569,48.2468,58.5575,67.5541,75.7042,82.2002,86.3897,88.7812,90.3275,90.9875,10.8229,16.7062,24.9399,33.3414,40.9363,55.1826,63.102,71.1047,78.9088,84.3219,48.3479,48.4701,48.6034,48.7657,39.3875,43.8413,48.3967,52.9521,57.0505,20.0868,25.0945,31.0877,36.0631,30.882,24.8762,59.6969,64.8376,70.6621,75.3085,71.1355,65.3764,31.8769,38.3015,44.3365,48.3478,52.8386,58.7376,64.3425,58.8753,53.2257,48.4001,43.9606,38.0147,34.6259,44.2156,48.3301,52.8924,61.7318,52.8939,48.2717,44.0833,23.6892,34.9943,46.1334,56.9323,67.2653,76.5653,84.6789,91.3502,93.1483,90.9051,84.2321,76.2088,67.01,56.6494,45.6908,34.5268,23.1076,17.9389,13.5197,12.7381,14.4321,17.7235,17.2663,13.9177,12.3055,13.1777,17.3962,26.1742,33.9598,41.7224,49.6828,53.5972,55.3241,56.675,55.2825,53.6604,25.7303,23.2369,23.4603,27.2028,28.2952,28.2127,27.0028,23.1132,23.0223,25.4398,27.8305,28.0902,67.0436,65.1663,64.0853,65.2362,64.0901,65.1638,66.7604,72.5354,75.2014,75.7448,75.2811,72.7711,67.3909,67.6293,68.0982,67.5606,67.2177,69.5988,70.2141,69.6825,Angry
3.66656,4.25741,5.89657,8.34581,12.676,19.496,27.9305,37.5626,48.2379,58.5517,67.5542,75.7066,82.2016,86.3885,88.7769,90.3206,90.9796,10.8403,16.719,24.9442,33.3365,40.9226,55.162,63.0793,71.0812,78.884,84.2969,48.3291,48.4461,48.574,48.7314,39.3607,43.8132,48.3675,52.9239,57.0233,20.0903,25.0944,31.0825,36.0546,30.8752,24.8749,59.6787,64.8198,70.6414,75.2872,71.1127,65.3566,31.8452,38.265,44.3022,48.317,52.813,58.7206,64.3328,58.8572,53.199,48.3679,43.9246,37.9768,34.5913,44.1822,48.3001,52.8674,61.7212,52.869,48.2411,44.0491,23.6863,34.9856,46.1198,56.9159,67.2467,76.5482,84.6658,91.3414,93.1403,90.8948,84.2197,76.1979,67.003,56.6479,45.6969,34.5403,23.1299,17.9323,13.5174,12.7386,14.4348,17.7292,17.2771,13.9314,12.3237,13.199,17.4178,26.1826,33.9652,41.7248,49.6822,53.587,55.3155,56.669,55.277,53.6563,25.7306,23.2417,23.4673,27.2078,28.2962,28.2109,27.0161,23.1331,23.0438,25.4601,27.8457,28.1035,67.0098,65.1354,64.0602,65.2122,64.0673,65.1398,66.7382,72.5256,75.1976,75.7413,75.2757,72.7565,67.3588,67.6035,68.0741,67.537,67.1954,69.5957,70.2112,69.678,Angry
3.68431,4.268,5.90276,8.34935,12.676,19.4908,27.9173,37.5428,48.2098,58.5143,67.5102,75.6595,82.1603,86.3583,88.7572,90.308,90.9731,10.8596,16.7393,24.9588,33.3432,40.9206,55.1677,63.0822,71.0795,78.8788,84.2914,48.3269,48.4415,48.5669,48.7214,39.3507,43.801,48.3542,52.9111,57.0113,20.1009,25.1045,31.0906,36.0607,30.8817,24.8833,59.6732,64.8147,70.6344,75.2783,71.1046,65.3502,31.8283,38.2464,44.2854,48.2997,52.7967,58.7053,64.3159,58.8389,53.178,48.346,43.9024,37.9544,34.5743,44.1632,48.281,52.8488,61.7056,52.8495,48.221,44.0285,23.6764,34.9749,46.1103,56.9081,67.2424,76.5491,84.6728,91.3506,93.1536,90.918,84.2554,76.2416,67.0514,56.6968,45.7401,34.5758,23.1576,17.9099,13.4981,12.7232,14.419,17.7107,17.2643,13.924,12.3221,13.2018,17.4226,26.1623,33.9452,41.7052,49.6631,53.564,55.2951,56.6507,55.2598,53.6409,25.7076,23.2184,23.4457,27.1873,28.2727,28.1862,27.0059,23.125,23.0385,25.4582,27.8396,28.0943,66.9878,65.1122,64.038,65.1916,64.0499,65.1275,66.7334,72.5259,75.1963,75.7373,75.2688,72.7436,67.3387,67.5802,68.053,67.5186,67.1893,69.5928,70.2057,69.6698,Angry
3.68499,4.27599,5.91692,8.36659,12.695,19.5101,27.9369,37.5597,48.2248,58.5298,67.5298,75.6827,82.1865,86.384,88.78,90.327,90.9895,10.8375,16.7151,24.9376,33.3248,40.9047,55.1365,63.0554,71.0608,78.8688,84.2896,48.3063,48.421,48.5462,48.701,39.3372,43.7885,48.3428,52.901,57.0026,20.085,25.087,31.0737,36.0461,30.8662,24.867,59.6612,64.8024,70.6237,75.272,71.0958,65.3397,31.8306,38.2429,44.28,48.2954,52.7944,58.7074,64.3252,58.8461,53.1837,48.349,43.9048,37.9565,34.5757,44.161,48.2792,52.8493,61.713,52.8529,48.2215,44.0282,23.6832,34.9832,46.1194,56.9165,67.2481,76.5508,84.6708,91.3476,93.1497,90.9147,84.2561,76.2479,67.0596,56.7036,45.7432,34.5757,23.1556,17.9183,13.5015,12.7258,14.4205,17.714,17.2654,13.9228,12.3198,13.1987,17.4217,26.1564,33.9377,41.6955,49.6514,53.5527,55.2832,56.6379,55.2451,53.6253,25.7036,23.211,23.4373,27.1811,28.2658,28.1802,26.9965,23.1105,23.0231,25.4441,27.8252,28.0816,66.9738,65.0937,64.0178,65.1696,64.0266,65.1028,66.7099,72.5058,75.1809,75.7238,75.2571,72.7325,67.3227,67.5563,68.0279,67.4917,67.1654,69.5807,70.1958,69.661,Angry
3.68075,4.26595,5.89856,8.34033,12.66,19.4693,27.893,37.5135,48.1859,58.5063,67.5279,75.7023,82.2232,86.43,88.8295,90.3803,91.0476,10.8162,16.6945,24.9147,33.3014,40.8824,55.1357,63.0635,71.0767,78.8922,84.3223,48.2919,48.4003,48.5188,48.6667,39.3036,43.7572,48.3131,52.8754,56.9825,20.0562,25.0623,31.0521,36.0276,30.8426,24.8412,59.6688,64.8161,70.6433,75.2987,71.1135,65.3516,31.7817,38.1962,44.2402,48.2618,52.7691,58.6977,64.3302,58.8343,53.1551,48.3115,43.8598,37.906,34.5286,44.1199,48.2451,52.8236,61.7144,52.8261,48.186,43.9858,23.6619,34.9554,46.0825,56.8715,67.199,76.505,84.6347,91.3303,93.1463,90.9138,84.2515,76.2421,67.0548,56.6993,45.7409,34.5745,23.1556,17.8977,13.4931,12.727,14.4296,17.729,17.2866,13.9426,12.339,13.217,17.4361,26.1862,33.9653,41.7216,49.676,53.5718,55.3046,56.6615,55.2715,53.6556,25.7054,23.2208,23.4504,27.1966,28.2784,28.1881,27.0231,23.1407,23.0548,25.4741,27.8566,28.1116,66.9746,65.1037,64.0347,65.1907,64.0489,65.1257,66.7314,72.5373,75.2194,75.7598,75.2889,72.7502,67.327,67.5804,68.0556,67.5224,67.1861,69.6114,70.2229,69.6842,Angry
3.68756,4.2745,5.90787,8.35259,12.6802,19.4963,27.9199,37.5321,48.1954,58.5079,67.5238,75.6949,82.2182,86.4285,88.8271,90.374,91.0391,10.8041,16.6767,24.8921,33.2744,40.8526,55.1215,63.0503,71.0649,78.8816,84.3112,48.2715,48.379,48.4966,48.6441,39.2788,43.7354,48.2955,52.8621,56.9729,20.0449,25.0491,31.0357,36.0122,30.8269,24.8286,59.6502,64.7992,70.6247,75.282,71.0951,65.3348,31.7506,38.169,44.2197,48.2471,52.763,58.702,64.3463,58.8406,53.152,48.2997,43.8423,37.8804,34.4948,44.1011,48.2319,52.819,61.7309,52.8227,48.1738,43.9674,23.6796,34.9772,46.109,56.9026,67.2301,76.5333,84.6594,91.3486,93.1595,90.9255,84.2666,76.2642,67.0815,56.7269,45.7648,34.5941,23.1719,17.9069,13.4961,12.7242,14.4214,17.7181,17.2765,13.9349,12.336,13.2207,17.4457,26.1757,33.9559,41.7132,49.6683,53.5563,55.2912,56.6505,55.256,53.6376,25.7054,23.2201,23.4483,27.1907,28.2704,28.1818,27.0188,23.1384,23.053,25.472,27.849,28.1035,66.932,65.0696,64.0083,65.1631,64.0211,65.0896,66.6856,72.507,75.199,75.7424,75.2711,72.7241,67.2865,67.546,68.0223,67.4859,67.1429,69.596,70.2109,69.6716,Angry
3.66556,4.24847,5.87795,8.32062,12.6491,19.4711,27.9034,37.5234,48.1971,58.5234,67.5562,75.7433,82.2761,86.4904,88.8905,90.4406,91.1087,10.7898,16.6707,24.8942,33.2849,40.8706,55.1317,63.0712,71.0977,78.9257,84.3632,48.2827,48.3856,48.4988,48.6421,39.2746,43.7334,48.2945,52.8637,56.9779,20.0316,25.0421,31.0346,36.0145,30.8238,24.8192,59.6734,64.8293,70.6618,75.3254,71.1313,65.3637,31.7375,38.1593,44.2143,48.2433,52.761,58.7072,64.3598,58.8437,53.1477,48.2933,43.8334,37.8682,34.4839,44.0954,48.2279,52.8168,61.74,52.8198,48.1689,43.9607,23.5794,34.8811,46.0162,56.8151,67.1514,76.4687,84.6154,91.3306,93.1506,90.9049,84.2216,76.2006,67.008,56.6488,45.6872,34.5172,23.0934,17.8815,13.4868,12.7313,14.4455,17.7572,17.3186,13.9694,12.3603,13.2356,17.451,26.2252,34.011,41.7747,49.7362,53.6054,55.343,56.7051,55.3119,53.694,25.7067,23.2334,23.4673,27.2155,28.2937,28.1987,27.0508,23.1701,23.0832,25.4959,27.8832,28.1398,66.9542,65.1127,64.0602,65.2186,64.076,65.1389,66.72,72.5609,75.2632,75.8059,75.332,72.7711,67.3134,67.6002,68.0794,67.5437,67.1799,69.6545,70.2683,69.7259,Angry
