x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,label
4.28443,4.69798,6.21034,8.51749,12.6543,19.2134,27.5063,37.3493,48.2289,58.635,67.4053,75.0917,81.0445,84.8366,86.9845,88.2782,88.6662,12.298,17.9986,25.9515,34.0561,41.3075,55.0668,62.553,70.0812,77.3911,82.3394,48.5025,48.7855,49.0825,49.3891,40.0184,44.3764,48.8625,53.3019,57.2371,21.3583,26.1261,31.8443,36.587,31.6877,25.9613,59.1418,64.014,69.5033,73.7941,69.9785,64.5759,32.2742,38.7885,44.835,48.8427,53.3348,58.9813,64.2311,59.1223,53.6978,48.8931,44.4796,38.5026,34.9738,44.6912,48.7922,53.3504,61.7914,53.3334,48.7228,44.5495,27.8598,39.2612,50.6796,61.673,71.9528,80.913,88.2175,93.6967,95.0677,93.3832,87.7772,80.3319,71.2788,60.8023,49.6487,38.2905,26.8091,18.5593,13.3106,11.7101,12.639,15.3096,14.7822,11.8417,10.8847,12.4744,17.4184,23.3907,30.7971,38.1493,45.7467,51.3056,52.7978,53.9952,52.7024,51.2236,25.3763,22.3142,22.354,25.8863,26.9712,27.1207,25.5353,21.7205,21.743,24.5861,26.3764,26.4697,66.7254,63.5652,62.0055,63.047,61.9681,63.5182,66.1781,71.0387,73.0603,73.5559,73.1926,71.3365,66.8164,65.6581,65.993,65.5139,66.4529,67.6846,68.2514,67.8515,Angry
4.24759,4.68761,6.22535,8.55801,12.7196,19.3013,27.6122,37.4763,48.3611,58.7559,67.4951,75.1453,81.0638,84.8235,86.9403,88.2004,88.5522,12.2493,17.9376,25.8842,33.9915,41.2484,54.9935,62.4618,69.9748,77.278,82.2323,48.4611,48.7724,49.0978,49.4326,40.0615,44.4267,48.9184,53.3531,57.2819,21.3237,26.083,31.7988,36.5509,31.6571,25.9342,59.0897,63.949,69.4336,73.7259,69.9225,64.5252,32.3241,38.8483,44.9022,48.9204,53.416,59.0666,64.3162,59.2275,53.8072,48.9978,44.5752,38.5797,35.0265,44.7661,48.8761,53.4392,61.8823,53.4264,48.8114,44.6287,28.0686,39.4633,50.8742,61.858,72.1217,81.0573,88.3311,93.7715,95.1081,93.4007,87.777,80.3122,71.2441,60.7587,49.6016,38.243,26.7661,18.6835,13.4154,11.7848,12.6808,15.3243,14.7568,11.7952,10.8237,12.3977,17.3283,23.3907,30.7917,38.1384,45.7308,51.3419,52.8184,54.0015,52.6975,51.21,25.4844,22.4049,22.4269,25.9408,27.0391,27.2074,25.5227,21.6966,21.7034,24.5366,26.3323,26.4397,66.8015,63.6184,62.0397,63.0696,61.9781,63.5131,66.1609,71.0354,73.0713,73.581,73.2305,71.3925,66.8862,65.696,66.0191,65.527,66.444,67.6958,68.2757,67.888,Angry
4.22034,4.66595,6.21076,8.55002,12.7187,19.3086,27.6311,37.5097,48.4022,58.7958,67.5273,75.1706,81.0786,84.826,86.9342,88.187,88.5303,12.2301,17.9154,25.8663,33.9822,41.2469,54.9852,62.4533,69.9683,77.2707,82.2195,48.4623,48.7817,49.1159,49.4597,40.088,44.4554,48.9466,53.3769,57.3019,21.314,26.0727,31.7931,36.5496,31.655,25.9268,59.0812,63.9388,69.4263,73.7199,69.9187,64.518,32.368,38.8933,44.9444,48.9578,53.4429,59.0874,64.3302,59.2546,53.845,49.0457,44.6293,38.6332,35.073,44.8117,48.9158,53.469,61.8953,53.4587,48.8541,44.6776,28.062,39.4579,50.8704,61.8561,72.1215,81.0584,88.3336,93.7785,95.1125,93.3951,87.7571,80.2811,71.2069,60.7189,49.563,38.2085,26.7365,18.6849,13.4105,11.7724,12.6674,15.3155,14.7438,11.7754,10.799,12.3732,17.3065,23.4045,30.8043,38.1486,45.7391,51.3677,52.8394,54.0178,52.7126,51.223,25.503,22.4195,22.4403,25.9573,27.0616,27.2323,25.5283,21.6953,21.6996,24.5318,26.3353,26.4466,66.8427,63.6538,62.0658,63.0937,61.9984,63.5323,66.1771,71.0545,73.0932,73.6056,73.2596,71.4284,66.9239,65.7305,66.0494,65.5547,66.4611,67.7115,68.2934,67.9093,Angry
4.23267,4.67654,6.22079,8.5607,12.7269,19.3131,27.6325,37.5102,48.3986,58.7866,67.5134,75.1542,81.0617,84.8108,86.9216,88.1773,88.524,12.2561,17.9423,25.8879,33.9983,41.256,54.9871,62.4502,69.9591,77.2565,82.2057,48.4653,48.7842,49.1177,49.4606,40.0993,44.4611,48.9465,53.372,57.2929,21.3291,26.0869,31.8048,36.5573,31.6662,25.9408,59.0825,63.9352,69.4203,73.7115,69.9133,64.5152,32.3878,38.9013,44.9485,48.9555,53.4323,59.0733,64.3077,59.2401,53.8336,49.0416,44.6308,38.6396,35.0927,44.8149,48.9126,53.4572,61.8741,53.4471,48.8502,44.6794,28.1046,39.4952,50.9026,61.8824,72.1421,81.0726,88.3379,93.7699,95.1013,93.3905,87.7702,80.3081,71.2427,60.7599,49.6061,38.2513,26.7808,18.6977,13.4213,11.7812,12.6693,15.3096,14.7362,11.7734,10.8024,12.3789,17.3122,23.3934,30.7764,38.1036,45.678,51.3298,52.7957,53.9697,52.67,51.1864,25.5133,22.4263,22.4452,25.9598,27.0646,27.2359,25.5296,21.6978,21.703,24.5381,26.3376,26.448,66.8382,63.6201,62.0197,63.0462,61.954,63.503,66.1762,71.0543,73.0891,73.5987,73.2535,71.4229,66.9138,65.6882,66.0049,65.5148,66.4552,67.7084,68.287,67.9042,Angry
4.23885,4.68764,6.2355,8.5794,12.7483,19.3358,27.6564,37.5357,48.4184,58.7953,67.5109,75.1441,81.0507,84.8004,86.9086,88.1606,88.5044,12.2706,17.9545,25.8925,33.9973,41.2489,54.9825,62.4402,69.9429,77.2343,82.1824,48.4617,48.7848,49.1224,49.4693,40.1095,44.472,48.9571,53.3802,57.2989,21.3372,26.0947,31.809,36.5607,31.6717,25.9504,59.0727,63.9199,69.4019,73.6938,69.8981,64.503,32.4004,38.9038,44.9552,48.9671,53.4473,59.0926,64.3187,59.263,53.8549,49.0572,44.6408,38.6438,35.105,44.8226,48.9245,53.4724,61.8867,53.4653,48.8632,44.6862,28.1596,39.5467,50.9488,61.9211,72.1688,81.086,88.3357,93.7515,95.078,93.372,87.7714,80.3254,71.269,60.7881,49.6314,38.2718,26.8005,18.7236,13.44,11.7922,12.6662,15.2941,14.7143,11.7568,10.7923,12.3742,17.3105,23.3852,30.7503,38.0586,45.6147,51.2809,52.7402,53.9096,52.6105,51.1312,25.537,22.4472,22.4624,25.9708,27.0746,27.2481,25.5312,21.7011,21.7045,24.5374,26.3315,26.4444,66.8073,63.5497,61.9347,62.9581,61.8667,63.4277,66.1329,71.0325,73.0781,73.5892,73.2455,71.4078,66.8768,65.6061,65.9196,65.431,66.4085,67.6987,68.278,67.8971,Angry
4.26662,4.69958,6.23771,8.57602,12.7414,19.3212,27.6184,37.4622,48.3378,58.7342,67.4847,75.1497,81.0746,84.8408,86.9704,88.2432,88.6078,12.2859,17.9798,25.9199,34.0204,41.2664,55.0189,62.4917,70.0116,77.3131,82.2548,48.4752,48.7671,49.0752,49.3942,40.0417,44.3979,48.8796,53.313,57.2413,21.336,26.0977,31.8173,36.5623,31.6656,25.9376,59.099,63.9592,69.4509,73.7442,69.9348,64.5298,32.3224,38.8117,44.8665,48.8717,53.35,59.0077,64.2479,59.1611,53.7326,48.9375,44.5249,38.5349,35.0209,44.7319,48.8274,53.3729,61.8061,53.3615,48.761,44.5905,28.0533,39.4717,50.9072,61.9096,72.1789,81.11,88.3658,93.7785,95.1116,93.4162,87.8201,80.3784,71.3255,60.8522,49.7066,38.3578,26.8977,18.5738,13.2893,11.6477,12.5376,15.1891,14.6479,11.712,10.7702,12.3752,17.3353,23.3097,30.6783,37.9886,45.5475,51.2204,52.6851,53.8638,52.5772,51.1055,25.4148,22.3251,22.3537,25.8837,26.9779,27.1376,25.501,21.6744,21.692,24.5476,26.3313,26.4293,66.7781,63.5103,61.8967,62.9294,61.8486,63.4352,66.1748,71.0765,73.1123,73.6124,73.26,71.4053,66.8502,65.575,65.8955,65.4189,66.444,67.7237,68.2933,67.9052,Angry
4.29688,4.72835,6.26708,8.60688,12.7712,19.3467,27.6355,37.4662,48.335,58.7314,67.4879,75.158,81.0876,84.8589,86.9944,88.273,88.643,12.3095,18.0082,25.9454,34.0385,41.2767,55.0362,62.5095,70.0299,77.3313,82.2754,48.4845,48.769,49.0697,49.3817,40.0359,44.3896,48.8698,53.305,57.2352,21.3491,26.111,31.8312,36.574,31.6758,25.9473,59.1142,63.9752,69.4687,73.7629,69.9508,64.5442,32.3272,38.8037,44.8538,48.8602,53.3411,59,64.2384,59.1512,53.7206,48.9224,44.5078,38.5244,35.0238,44.7193,48.8159,53.3639,61.7947,53.3526,48.749,44.577,28.1106,39.5366,50.9798,61.9859,72.2491,81.1667,88.4004,93.7849,95.1112,93.4318,87.866,80.4495,71.4108,60.9435,49.7986,38.4476,26.9886,18.5564,13.2668,11.6233,12.5071,15.1537,14.6203,11.6968,10.7678,12.3826,17.3524,23.2784,30.6396,37.9416,45.4921,51.1823,52.6434,53.821,52.5397,51.0741,25.4,22.3041,22.3334,25.8678,26.959,27.1174,25.4969,21.6704,21.6922,24.5573,26.3329,26.4265,66.7709,63.472,61.8477,62.8808,61.8034,63.4087,66.1807,71.0659,73.0928,73.5897,73.2367,71.3862,66.8378,65.5313,65.8512,65.3793,66.4434,67.7027,68.2688,67.8811,Angry
4.28683,4.72026,6.26046,8.6038,12.7741,19.3559,27.6467,37.4764,48.3447,58.7409,67.4942,75.1611,81.0897,84.8613,86.9957,88.2722,88.6396,12.2975,17.996,25.9327,34.0267,41.2668,55.0328,62.5065,70.0283,77.3328,82.2778,48.4808,48.7643,49.0642,49.3758,40.0206,44.3779,48.8632,53.3035,57.2374,21.3353,26.0992,31.819,36.5644,31.6636,25.9356,59.1117,63.9768,69.4708,73.7673,69.9526,64.5453,32.2892,38.7727,44.8378,48.8483,53.334,59.0063,64.2557,59.1567,53.7121,48.9083,44.4879,38.4904,34.9849,44.7033,48.8043,53.3568,61.8111,53.3455,48.7364,44.5592,28.1108,39.5436,50.9931,62.0046,72.2713,81.1915,88.4267,93.8082,95.1306,93.444,87.8707,80.4466,71.4024,60.9324,49.7865,38.4345,26.975,18.5565,13.2622,11.6138,12.4941,15.1401,14.605,11.6809,10.7527,12.3686,17.3413,23.2593,30.6236,37.9287,45.4829,51.1666,52.6291,53.809,52.525,51.0572,25.3908,22.2957,22.3242,25.8557,26.9447,27.1035,25.4827,21.6578,21.679,24.5429,26.3157,26.4092,66.7498,63.4502,61.8276,62.8607,61.7834,63.3872,66.1606,71.0754,73.1137,73.6116,73.2578,71.3947,66.8197,65.5091,65.8298,65.3574,66.4264,67.7207,68.2881,67.9,Angry
4.29791,4.72748,6.26437,8.60552,12.7749,19.3548,27.6408,37.461,48.3188,58.7055,67.4546,75.1233,81.0557,84.8332,86.9756,88.2608,88.6366,12.3159,18.021,25.9564,34.0464,41.2821,55.06,62.5323,70.0503,77.349,82.2882,48.4977,48.776,49.0714,49.3788,40.0254,44.379,48.8597,53.2964,57.2277,21.3472,26.1137,31.8346,36.5764,31.675,25.9455,59.1221,63.9874,69.4822,73.7768,69.9611,64.5527,32.2977,38.7751,44.8373,48.8399,53.3162,58.9815,64.2205,59.1277,53.6883,48.8938,44.4806,38.4885,34.9923,44.7015,48.7945,53.3373,61.7755,53.3257,48.7258,44.5562,28.1495,39.5835,51.0344,62.0448,72.3045,81.2125,88.4297,93.7916,95.1122,93.4382,87.8903,80.4906,71.4643,61.0053,49.8674,38.5232,27.0746,18.5463,13.2513,11.6023,12.4799,15.1239,14.6026,11.6959,10.7817,12.408,17.388,23.2552,30.5989,37.8823,45.4158,51.1258,52.5827,53.7596,52.4845,51.0257,25.3901,22.2933,22.3237,25.859,26.9462,27.102,25.5039,21.6828,21.7105,24.5822,26.348,26.436,66.7387,63.4122,61.778,62.8115,61.7393,63.3635,66.1679,71.0694,73.0975,73.5903,73.2365,71.376,66.8035,65.4652,65.785,65.3192,66.4265,67.7036,68.2654,67.8779,Angry
4.31442,4.73965,6.27201,8.60879,12.769,19.3396,27.6233,37.4494,48.3125,58.7019,67.4512,75.1215,81.0587,84.842,86.9893,88.278,88.6576,12.3386,18.0407,25.9761,34.0682,41.3023,55.0663,62.54,70.06,77.3608,82.3019,48.5079,48.7864,49.0814,49.388,40.0337,44.3871,48.8686,53.306,57.2381,21.3627,26.1299,31.8494,36.5909,31.6906,25.963,59.1379,64.0023,69.4956,73.7898,69.975,64.5679,32.3078,38.7811,44.8455,48.8476,53.3233,58.9912,64.228,59.1378,53.6961,48.9011,44.4875,38.4936,35.0043,44.7081,48.801,53.3427,61.7839,53.3318,48.732,44.5618,28.1599,39.5859,51.0284,62.0316,72.2894,81.2004,88.4234,93.7923,95.1191,93.4503,87.9109,80.5163,71.4923,61.0328,49.8904,38.539,27.0837,18.5463,13.2464,11.5965,12.4724,15.1165,14.5921,11.6812,10.767,12.3968,17.3814,23.244,30.5865,37.8685,45.4009,51.1079,52.5663,53.7436,52.4685,51.0108,25.3841,22.2866,22.3167,25.8502,26.9356,27.0915,25.4931,21.6723,21.6999,24.5714,26.3351,26.4232,66.7342,63.3948,61.7566,62.7902,61.7192,63.3493,66.1676,71.0817,73.1134,73.605,73.2502,71.384,66.7973,65.445,65.7645,65.3011,66.4244,67.7186,68.2788,67.8902,Angry
