x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,label
2.67826,2.95463,4.3032,6.55287,10.779,17.5653,26.2239,36.5887,47.6104,57.6651,65.7298,72.8675,78.5153,82.239,84.479,85.8987,86.3182,12.1814,18.216,26.4,34.7443,42.1333,56.1576,63.4064,70.5784,77.4812,81.9788,49.4628,49.9824,50.5431,51.0977,40.8949,45.3567,49.8872,54.2004,57.9821,21.1856,26.1965,31.9881,36.7796,31.8254,26.0371,59.4509,64.3741,69.8139,73.9093,70.2557,64.8905,32.1677,39.1342,45.5881,49.5904,53.926,59.3234,63.8533,59.3029,54.0543,49.3684,44.9198,38.6023,35.0054,45.3107,49.4202,53.8004,61.4963,53.716,49.2449,45.0392,29.0298,40.5095,52.0242,63.0545,73.2787,82.037,88.9576,93.9027,95.2079,93.807,88.7766,81.7972,73.0535,62.7223,51.6994,40.4683,29.235,17.9495,12.4418,10.6141,11.3466,13.9373,13.7068,11.1241,10.5672,12.5244,17.7971,22.3318,29.098,35.7884,42.7739,49.463,50.7929,51.9069,50.8567,49.6259,25.0085,21.8761,21.9042,25.3837,26.4328,26.5593,25.398,21.7816,21.9811,25.0135,26.5326,26.455,66.4082,62.1343,60.1106,61.187,60.23,62.4925,66.3504,71.2461,73.1355,73.5046,73.1272,71.1758,66.3425,64.1015,64.4072,64.1336,66.4278,67.5374,67.9576,67.5673,Angry
2.65344,2.94629,4.30784,6.56596,10.7931,17.5848,26.2685,36.6773,47.7172,57.7596,65.7887,72.8881,78.503,82.1979,84.412,85.8108,86.2058,12.1579,18.1849,26.3669,34.7139,42.1082,56.1198,63.3518,70.503,77.3946,81.9013,49.4478,50.0004,50.5929,51.1778,40.9771,45.4402,49.9703,54.2699,58.0386,21.1722,26.1766,31.9693,36.769,31.8218,26.0338,59.4287,64.338,69.772,73.8643,70.228,64.8688,32.2896,39.2654,45.7006,49.6985,54.0206,59.3947,63.9094,59.3974,54.1803,49.5084,45.0682,38.7565,35.1356,45.4261,49.531,53.8991,61.5625,53.8222,49.3655,45.1665,29.0611,40.5158,52.0059,63.0156,73.2286,81.9788,88.8916,93.8305,95.1185,93.7024,88.6598,81.6656,72.9114,62.5679,51.5332,40.287,29.0384,17.9875,12.4825,10.6491,11.367,13.9317,13.6574,11.0498,10.4645,12.3909,17.6356,22.2983,29.072,35.7717,42.7654,49.4702,50.7931,51.8951,50.8345,49.5939,25.037,21.8939,21.9067,25.3719,26.4392,26.5825,25.3202,21.6901,21.8741,24.8908,26.4288,26.3668,66.4259,62.1626,60.1313,61.1981,60.228,62.4672,66.2865,71.1464,73.0275,73.4059,73.0412,71.128,66.3536,64.1246,64.42,64.1347,66.369,67.4314,67.8597,67.4802,Angry
2.63808,2.93756,4.30607,6.57127,10.8089,17.6105,26.2996,36.7113,47.7486,57.785,65.8043,72.8919,78.4936,82.1762,84.3796,85.7692,86.1533,12.1411,18.1664,26.3503,34.6982,42.0942,56.0932,63.3209,70.4691,77.3591,81.8622,49.4346,49.9943,50.5941,51.1865,40.9836,45.4487,49.9799,54.2775,58.0433,21.1626,26.1639,31.9558,36.7566,31.8109,26.0236,59.4048,64.3116,69.7434,73.8341,70.2014,64.8444,32.3045,39.2823,45.7156,49.7141,54.035,59.4044,63.9157,59.4122,54.2025,49.5321,45.0919,38.7796,35.1506,45.4431,49.5482,53.9156,61.5697,53.8411,49.3859,45.187,29.0102,40.4709,51.9671,62.9814,73.1984,81.9504,88.8659,93.8072,95.0879,93.6551,88.5853,81.5665,72.7969,62.4455,51.4091,40.1628,28.9138,17.9751,12.4715,10.6383,11.3587,13.9249,13.64,11.0221,10.4243,12.3393,17.577,22.2793,29.0629,35.7733,42.7773,49.4682,50.7911,51.8925,50.8256,49.5781,25.0154,21.8735,21.8838,25.3462,26.4171,26.5634,25.2774,21.6442,21.8228,24.8318,26.377,26.3201,66.407,62.1555,60.1264,61.1916,60.216,62.4416,66.2412,71.1077,72.9965,73.3798,73.018,71.1079,66.3359,64.1201,64.4135,64.1228,66.3285,67.3958,67.8295,67.4524,Angry
2.57615,2.88361,4.26103,6.53674,10.7862,17.6014,26.3072,36.7335,47.7816,57.8241,65.8443,72.9306,78.5251,82.1989,84.3968,85.7827,86.1633,12.111,18.1429,26.3323,34.6862,42.0887,56.0953,63.3236,70.4727,77.3632,81.8678,49.4368,50.0003,50.6044,51.2017,40.9985,45.4641,49.9946,54.2899,58.0536,21.1416,26.1454,31.9412,36.7432,31.7973,26.0062,59.409,64.3145,69.7486,73.8404,70.2077,64.8488,32.3315,39.3072,45.7397,49.7341,54.0478,59.4147,63.9209,59.4256,54.2207,49.557,45.1207,38.8091,35.1795,45.469,49.5695,53.9299,61.5733,53.8573,49.4088,45.2148,29.0231,40.4874,51.9849,62.9997,73.2177,81.9705,88.8865,93.8302,95.1073,93.6622,88.5758,81.5447,72.7672,62.4135,51.3806,40.1402,28.8967,17.9773,12.4754,10.6418,11.3633,13.9312,13.6429,11.0221,10.4184,12.3262,17.5576,22.2875,29.0735,35.7855,42.7911,49.4865,50.8078,51.9072,50.8385,49.5878,25.0232,21.8784,21.8865,25.3511,26.4259,26.5733,25.2745,21.6372,21.8141,24.8229,26.3721,26.3174,66.4392,62.1772,60.1414,61.205,60.2269,62.4533,66.2578,71.1314,73.026,73.412,73.0527,71.1436,66.3647,64.1415,64.4318,64.1396,66.3449,67.4183,67.8543,67.4798,Angry
2.51085,2.82333,4.20695,6.49486,10.7706,17.6214,26.3611,36.804,47.8486,57.8786,65.8815,72.9524,78.5309,82.1919,84.3797,85.7556,86.127,12.1175,18.1685,26.3609,34.712,42.1141,56.1277,63.3403,70.475,77.3539,81.8536,49.4717,50.041,50.6526,51.2582,41.0456,45.511,50.0393,54.3283,58.0844,21.1541,26.1607,31.9551,36.7527,31.8097,26.0197,59.4188,64.3202,69.7499,73.8379,70.2096,64.8559,32.3564,39.349,45.7893,49.7742,54.0743,59.4325,63.9347,59.4432,54.2475,49.598,45.1713,38.8529,35.2024,45.5203,49.6109,53.9575,61.5881,53.8854,49.4505,45.267,29.0393,40.5114,52.0189,63.0407,73.2568,81.9983,88.8925,93.8144,95.0767,93.6174,88.5207,81.4924,72.7218,62.3803,51.3637,40.1423,28.9187,17.9772,12.4907,10.6661,11.3937,13.9661,13.6771,11.0599,10.4508,12.3431,17.5592,22.3101,29.0947,35.8051,42.8092,49.4948,50.8134,51.9115,50.8424,49.5889,25.034,21.8931,21.9015,25.3666,26.4406,26.5854,25.2912,21.6547,21.8297,24.8367,26.3849,26.3316,66.4118,62.1596,60.1271,61.1877,60.2104,62.4301,66.2238,71.1,72.9956,73.3828,73.0265,71.1208,66.3386,64.1238,64.4118,64.1178,66.3138,67.3919,67.8294,67.4595,Angry
2.44075,2.76076,4.15131,6.44731,10.7373,17.6072,26.3677,36.8232,47.8702,57.8961,65.8933,72.9591,78.5332,82.1894,84.3723,85.7428,86.1108,12.093,18.1579,26.3556,34.709,42.1143,56.1389,63.3472,70.4779,77.3518,81.8487,49.4796,50.0511,50.6658,51.2753,41.0517,45.5214,50.0521,54.3403,58.0948,21.1389,26.1515,31.9466,36.7444,31.7998,26.0086,59.4151,64.3166,69.746,73.8355,70.2068,64.8535,32.3444,39.344,45.7979,49.7865,54.0895,59.4505,63.9473,59.4605,54.2644,49.6101,45.179,38.8477,35.1901,45.5305,49.624,53.9736,61.5985,53.9023,49.4626,45.2749,29.0488,40.5299,52.0461,63.0729,73.2891,82.0247,88.9073,93.8166,95.0738,93.6114,88.5189,81.5007,72.7374,62.4021,51.393,40.1821,28.97,17.9822,12.4963,10.6726,11.398,13.9709,13.6844,11.0763,10.4724,12.3652,17.5818,22.312,29.0867,35.786,42.7795,49.4645,50.7797,51.8766,50.8075,49.5555,25.0349,21.8939,21.9028,25.37,26.4396,26.5817,25.3002,21.6637,21.8394,24.8484,26.3902,26.3367,66.3712,62.0944,60.055,61.1136,60.1376,62.3645,66.1806,71.0766,72.9841,73.3743,73.0192,71.1052,66.2957,64.0533,64.3396,64.0458,66.2692,67.3803,67.8204,67.4525,Angry
2.39772,2.66981,3.99845,6.21897,10.4222,17.2322,26.0005,36.5358,47.6416,57.6938,65.7123,72.8067,78.4257,82.1218,84.3314,85.7305,86.1311,12.1202,18.1991,26.4108,34.7774,42.1832,56.1695,63.3942,70.5273,77.4009,81.9105,49.5071,50.0897,50.7116,51.3242,41.0664,45.5404,50.0708,54.3516,58.1062,21.1492,26.1786,31.9714,36.7725,31.8258,26.0387,59.4524,64.3606,69.7809,73.8671,70.2377,64.8919,32.3119,39.3562,45.8225,49.8107,54.1158,59.463,63.9325,59.4626,54.2781,49.6192,45.1902,38.8455,35.1788,45.5373,49.6334,53.9835,61.5885,53.9073,49.4659,45.2752,28.5967,40.0205,51.4843,62.4839,72.7421,81.5754,88.6024,93.6967,95.051,93.5915,88.465,81.4073,72.6141,62.2342,51.1673,39.8965,28.6145,17.8501,12.4179,10.6582,11.4352,14.033,13.7417,11.1031,10.4652,12.3277,17.5063,22.363,29.1429,35.8515,42.8566,49.4634,50.8038,51.9116,50.8357,49.5816,24.942,21.8392,21.8583,25.3188,26.3847,26.5155,25.2555,21.6312,21.8067,24.7807,26.3446,26.2972,66.2954,62.0725,60.0625,61.1288,60.1495,62.3525,66.1343,71.0784,73.0086,73.3979,73.0353,71.0911,66.2328,64.0634,64.3572,64.0629,66.2238,67.3952,67.8313,67.4506,Angry
2.35202,2.69123,4.09495,6.40454,10.7189,17.6286,26.446,36.9535,48.0119,58.0221,65.9939,73.0381,78.5997,82.2449,84.4106,85.7585,86.1055,12.0795,18.1692,26.3774,34.7338,42.1438,56.1515,63.3465,70.4645,77.3371,81.8554,49.5194,50.1145,50.7528,51.3865,41.1436,45.6237,50.1621,54.4442,58.1928,21.1459,26.1658,31.9565,36.7605,31.8183,26.0317,59.4433,64.3375,69.7568,73.8513,70.2268,64.8836,32.4316,39.454,45.925,49.9147,54.2147,59.5706,64.0595,59.595,54.4142,49.7599,45.3281,38.9728,35.2831,45.6618,49.7556,54.1027,61.7124,54.0382,49.5986,45.4097,29.1844,40.6513,52.158,63.1729,73.3786,82.0958,88.9501,93.8282,95.0664,93.5935,88.5158,81.5225,72.7774,62.4457,51.4307,40.2187,29.0103,18.0928,12.6155,10.799,11.5161,14.0736,13.7656,11.1597,10.5437,12.4127,17.6088,22.3423,29.0859,35.7545,42.7191,49.4157,50.7207,51.8071,50.7327,49.4803,25.1001,21.9614,21.9593,25.4099,26.4764,26.6253,25.3107,21.6765,21.8474,24.8421,26.3742,26.3274,66.3162,61.9953,59.9361,60.9839,60.0043,62.2345,66.0752,70.9759,72.8926,73.2914,72.9467,71.0471,66.232,63.9351,64.2113,63.913,66.1616,67.2919,67.7392,67.3824,Angry
2.34753,2.68525,4.07855,6.37729,10.6858,17.5974,26.4237,36.9414,48.0002,58.0059,65.9756,73.0236,78.5997,82.2539,84.4148,85.7475,86.085,12.082,18.1733,26.3736,34.7246,42.1275,56.1334,63.3212,70.4341,77.3043,81.8316,49.5084,50.1079,50.7505,51.3888,41.1311,45.6214,50.1683,54.4534,58.2063,21.1379,26.1633,31.9439,36.752,31.8087,26.0329,59.4304,64.3248,69.7361,73.8378,70.2082,64.8723,32.3601,39.4081,45.9218,49.927,54.2443,59.6275,64.1269,59.6533,54.4507,49.7746,45.3254,38.924,35.2119,45.6592,49.7681,54.1325,61.7789,54.069,49.6083,45.4008,29.2276,40.6734,52.1624,63.1608,73.353,82.0586,88.9042,93.7833,95.0316,93.5657,88.5105,81.5434,72.8159,62.4889,51.4708,40.2636,29.0654,18.1101,12.637,10.8214,11.529,14.0821,13.773,11.1725,10.5651,12.4377,17.63,22.3339,29.0427,35.6756,42.6069,49.308,50.6093,51.6939,50.6178,49.3718,25.1095,21.9809,21.9773,25.4116,26.4653,26.6125,25.3121,21.6926,21.8643,24.8474,26.3607,26.3146,66.18,61.8244,59.7576,60.8009,59.8237,62.0605,65.9331,70.904,72.8533,73.2568,72.9125,70.9849,66.0987,63.7561,64.0302,63.7321,66.0218,67.2551,67.7044,67.3486,Angry
2.23697,2.5965,3.99905,6.30643,10.6341,17.5825,26.4645,37.0212,48.0897,58.0894,66.0471,73.0919,78.6675,82.3123,84.4473,85.7429,86.0513,11.9944,18.0932,26.2912,34.6464,42.0583,56.0843,63.2637,70.3724,77.2439,81.7854,49.4704,50.0835,50.7408,51.3953,41.1256,45.6275,50.1833,54.4675,58.2198,21.0712,26.104,31.8793,36.6947,31.7517,25.9817,59.3867,64.2767,69.6829,73.7988,70.1654,64.8345,32.2956,39.3711,45.9338,49.9508,54.2779,59.6897,64.2086,59.7268,54.5058,49.8146,45.3515,38.8947,35.144,45.6785,49.7977,54.1727,61.86,54.1137,49.638,45.4167,29.5252,40.9501,52.4188,63.3951,73.5547,82.2154,88.9999,93.8195,95.0414,93.5643,88.5377,81.616,72.925,62.6175,51.6125,40.4289,29.2605,18.2888,12.8056,10.9692,11.644,14.1747,13.8471,11.2587,10.6616,12.5396,17.7308,22.3974,29.0536,35.6325,42.5124,49.2552,50.5396,51.6116,50.5349,49.2959,25.2479,22.1147,22.1003,25.5198,26.5629,26.7157,25.3936,21.7752,21.9427,24.92,26.4118,26.3719,66.1124,61.6975,59.6069,60.6379,59.661,61.908,65.8214,70.8532,72.8318,73.2442,72.9086,70.9702,66.0255,63.6014,63.8662,63.5651,65.9117,67.2453,67.7011,67.3563,Angry
