x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,label
4.222,4.6558,6.18553,8.49975,12.6607,19.2322,27.5088,37.3393,48.2185,58.6107,67.3146,74.9185,80.7975,84.5443,86.6852,87.966,88.3224,12.2764,17.9881,25.9828,34.1364,41.428,54.9169,62.4083,69.9545,77.2722,82.1589,48.5214,48.8113,49.1215,49.445,39.9739,44.3568,48.8718,53.334,57.2781,21.3603,26.1197,31.8202,36.5625,31.6684,25.9544,59.046,63.9244,69.3894,73.6547,69.846,64.4647,32.1445,38.6931,44.8002,48.8265,53.3366,58.9917,64.2121,59.1262,53.6877,48.8661,44.43,38.3953,34.8358,44.662,48.7776,53.3529,61.7736,53.3394,48.7098,44.5176,27.6923,39.163,50.6502,61.6991,72.0319,81.0342,88.3908,93.8937,95.2634,93.5389,87.845,80.3041,71.1943,60.7129,49.591,38.2787,26.8418,18.6278,13.34,11.7093,12.6421,15.3548,14.887,11.9667,11.0403,12.6684,17.6573,23.3723,30.7877,38.1447,45.7541,51.3065,52.8058,54.0215,52.7224,51.2243,25.3064,22.2495,22.297,25.8354,26.8939,27.0401,25.5319,21.7285,21.7696,24.6254,26.3837,26.4568,66.8131,63.6572,62.1063,63.1559,62.0783,63.6211,66.2889,71.2644,73.341,73.8434,73.4732,71.5598,66.9168,65.7217,66.0636,65.5829,66.5739,67.9672,68.5464,68.1367,Angry
4.18208,4.62219,6.15772,8.48216,12.6574,19.2443,27.535,37.3755,48.246,58.6159,67.2947,74.8852,80.7652,84.5187,86.6637,87.9464,88.3034,12.2608,17.9781,25.9789,34.1392,41.4355,54.9309,62.4189,69.9585,77.2734,82.1646,48.5339,48.8361,49.1582,49.493,40.0093,44.3967,48.9149,53.3732,57.3141,21.3501,26.1148,31.8186,36.565,31.6706,25.9538,59.0604,63.9366,69.4017,73.6675,69.8633,64.4814,32.1885,38.7437,44.8487,48.8748,53.3817,59.0275,64.2333,59.1667,53.7404,48.9217,44.4856,38.4504,34.8849,44.7092,48.8251,53.3971,61.7989,53.3854,48.759,44.5661,27.7336,39.195,50.6701,61.7086,72.0358,81.0357,88.3964,93.9073,95.2753,93.5412,87.8367,80.2906,71.1785,60.6949,49.5678,38.2504,26.8067,18.7033,13.4225,11.7969,12.7291,15.4355,14.9527,12.024,11.0836,12.6974,17.6722,23.4496,30.8666,38.2258,45.8363,51.3744,52.8738,54.0868,52.7825,51.2807,25.3849,22.3312,22.3748,25.9077,26.9719,27.1213,25.5832,21.7775,21.8131,24.6577,26.4263,26.5062,66.8679,63.7178,62.1642,63.2111,62.1291,63.6638,66.319,71.3022,73.3886,73.8958,73.5277,71.6149,66.9716,65.7789,66.119,65.6338,66.6067,68.0136,68.597,68.1886,Angry
4.15923,4.60319,6.14229,8.47053,12.6521,19.246,27.5462,37.3966,48.2702,58.6357,67.3033,74.8838,80.758,84.5098,86.6544,87.9362,88.2915,12.2569,17.977,25.9832,34.1493,41.4511,54.9465,62.4332,69.9701,77.2827,82.1712,48.5512,48.8615,49.1914,49.5335,40.0408,44.4297,48.9493,53.4057,57.3437,21.3613,26.1255,31.8295,36.5756,31.6842,25.9673,59.0712,63.9441,69.4072,73.6696,69.8705,64.4913,32.2178,38.7835,44.8839,48.9093,53.4154,59.0505,64.2497,59.1908,53.7745,48.9583,44.5239,38.492,34.9151,44.7435,48.859,53.4299,61.8198,53.4174,48.7933,44.6016,27.7659,39.2254,50.698,61.7343,72.0581,81.0543,88.4112,93.9178,95.2815,93.5475,87.8436,80.2979,71.1847,60.7002,49.5699,38.2487,26.7992,18.7257,13.4432,11.815,12.7443,15.4455,14.9567,12.0248,11.0817,12.6947,17.6682,23.4513,30.8764,38.2444,45.8627,51.3986,52.8988,54.1113,52.8048,51.2999,25.3952,22.3384,22.3794,25.9106,26.9775,27.1305,25.5782,21.7696,21.8034,24.6481,26.4186,26.4998,66.8883,63.7559,62.209,63.2543,62.1711,63.6959,66.3303,71.2915,73.3687,73.8766,73.5092,71.6079,66.9927,65.814,66.1541,65.6659,66.6197,68.0033,68.5883,68.1806,Angry
4.18266,4.61954,6.15245,8.47275,12.6404,19.2198,27.5094,37.3577,48.2401,58.6214,67.3078,74.9017,80.7816,84.5335,86.6782,87.9607,88.3188,12.2686,17.9849,25.9855,34.1466,41.4426,54.9396,62.426,69.9633,77.2761,82.1689,48.5405,48.8447,49.1684,49.5043,40.0237,44.4097,48.927,53.3846,57.3244,21.3616,26.1243,31.8273,36.5723,31.6806,25.965,59.0719,63.9447,69.4085,73.6722,69.8705,64.4907,32.2052,38.7668,44.8686,48.8903,53.3926,59.0341,64.2425,59.175,53.7524,48.9394,44.5089,38.4757,34.9027,44.729,48.8405,53.4077,61.8099,53.3958,48.7749,44.5873,27.7608,39.218,50.6902,61.7265,72.0537,81.0543,88.4136,93.9255,95.2968,93.5716,87.877,80.3363,71.2246,60.7396,49.6095,38.2885,26.8412,18.6935,13.4105,11.7828,12.7131,15.4176,14.9333,12.0022,11.0628,12.6765,17.6502,23.4321,30.853,38.216,45.8303,51.3803,52.8802,54.0923,52.7882,51.2855,25.3803,22.3222,22.3648,25.896,26.9623,27.1137,25.5699,21.7636,21.799,24.6471,26.4138,26.493,66.8879,63.7447,62.194,63.2394,62.158,63.6891,66.3362,71.2999,73.3752,73.8812,73.5146,71.6135,66.9912,65.8051,66.1439,65.6586,66.6241,68.008,68.5901,68.183,Angry
4.2437,4.69561,6.2459,8.58233,12.7614,19.3474,27.6385,37.4821,48.3595,58.7368,67.4171,74.9968,80.8538,84.5802,86.7039,87.9666,88.3046,12.2918,17.9928,25.9769,34.1239,41.4109,54.9103,62.3882,69.9229,77.2336,82.1258,48.5219,48.8264,49.1514,49.4901,40.0357,44.4187,48.9326,53.3875,57.3251,21.375,26.1275,31.8279,36.5749,31.6844,25.971,59.0464,63.9147,69.3788,73.6468,69.8455,64.4651,32.2468,38.7821,44.8843,48.9076,53.4077,59.0627,64.2789,59.214,53.7851,48.9715,44.5394,38.5021,34.9393,44.7537,48.8647,53.4309,61.8418,53.4239,48.8028,44.6147,27.8857,39.3461,50.8218,61.859,72.1748,81.1561,88.4852,93.9528,95.296,93.5591,87.8703,80.3373,71.2338,60.7585,49.6403,38.3318,26.9042,18.7377,13.4358,11.7857,12.6949,15.388,14.8967,11.97,11.0384,12.659,17.6419,23.4014,30.8022,38.1436,45.7375,51.3308,52.8151,54.0173,52.7136,51.2135,25.4082,22.3355,22.3717,25.903,26.9707,27.1279,25.5593,21.7455,21.7777,24.6312,26.3918,26.474,66.8768,63.6771,62.1001,63.1393,62.0551,63.6016,66.2887,71.2721,73.3566,73.8674,73.5084,71.6108,66.9694,65.7238,66.0541,65.5676,66.5739,67.981,68.5672,68.1682,Angry
4.22352,4.6698,6.21479,8.54829,12.7296,19.321,27.6193,37.4677,48.3467,58.7244,67.4042,74.9851,80.8443,84.5764,86.7082,87.979,88.3239,12.3075,18.0185,26.0099,34.1615,41.4512,54.9438,62.4243,69.9596,77.2693,82.1564,48.5545,48.8568,49.1798,49.5164,40.0509,44.4338,48.9474,53.4021,57.339,21.3949,26.1516,31.8525,36.5958,31.7058,25.9917,59.0717,63.942,69.405,73.6692,69.8683,64.489,32.252,38.7907,44.8918,48.9141,53.4143,59.061,64.2662,59.2057,53.7821,48.9694,44.5377,38.5047,34.9448,44.7581,48.8685,53.4342,61.8301,53.4252,48.8047,44.6172,27.7862,39.2525,50.7341,61.7785,72.105,81.0999,88.4469,93.9333,95.2838,93.5407,87.8344,80.2875,71.1757,60.6973,49.579,38.2711,26.8403,18.6937,13.4038,11.766,12.6884,15.3904,14.9062,11.9815,11.0468,12.6643,17.642,23.4042,30.8142,38.1652,45.7682,51.3357,52.8266,54.0342,52.7312,51.2298,25.3696,22.305,22.346,25.881,26.9462,27.0984,25.5502,21.7397,21.774,24.6255,26.3892,26.4695,66.8639,63.6823,62.1149,63.158,62.0755,63.6184,66.2958,71.282,73.368,73.8772,73.5138,71.6082,66.9601,65.7343,66.0688,65.5834,66.5815,67.9925,68.578,68.1747,Angry
4.24901,4.70427,6.25798,8.59983,12.787,19.3812,27.678,37.5213,48.3963,58.7736,67.4549,75.0353,80.8867,84.6061,86.7235,87.9796,88.3117,12.3149,18.0155,25.992,34.1326,41.4137,54.9135,62.3869,69.9195,77.227,82.1147,48.5296,48.8309,49.1536,49.4909,40.045,44.4252,48.9349,53.3867,57.3214,21.3925,26.1447,31.8421,36.585,31.6963,25.9857,59.0429,63.9083,69.3708,73.6394,69.8374,64.4583,32.2535,38.7751,44.8861,48.9071,53.4029,59.0659,64.2797,59.2169,53.7812,48.9699,44.5381,38.4937,34.9425,44.7577,48.8652,53.4272,61.8405,53.4221,48.8032,44.6167,27.888,39.3525,50.8322,61.8721,72.1867,81.1651,88.4889,93.9484,95.2851,93.5352,87.836,80.2962,71.1902,60.7168,49.6055,38.3065,26.891,18.7307,13.4284,11.7744,12.68,15.3736,14.8844,11.9641,11.0368,12.6601,17.6434,23.3909,30.7747,38.0979,45.675,51.2795,52.7581,53.9577,52.657,51.1607,25.4006,22.328,22.3645,25.8967,26.9613,27.1161,25.554,21.7415,21.7736,24.6274,26.3839,26.4667,66.8349,63.6018,62.013,63.0513,61.9688,63.5274,66.2453,71.2716,73.3726,73.8839,73.525,71.6099,66.9233,65.6427,65.9708,65.4871,66.5286,67.9916,68.5779,68.18,Angry
4.25073,4.70521,6.25909,8.60049,12.786,19.3761,27.6702,37.5142,48.3888,58.7653,67.447,75.028,80.8757,84.5916,86.7083,87.9656,88.2998,12.3392,18.036,26.01,34.1499,41.4284,54.9125,62.3828,69.9117,77.2133,82.0939,48.5354,48.838,49.162,49.5004,40.0665,44.4409,48.9434,53.3881,57.3165,21.4209,26.1703,31.8638,36.6,31.7181,26.0111,59.0371,63.8946,69.3526,73.6164,69.819,64.4446,32.2981,38.8072,44.9066,48.9189,53.404,59.0528,64.2502,59.2041,53.783,48.9826,44.5602,38.5275,34.9865,44.7782,48.8764,53.4276,61.8131,53.4231,48.8151,44.6378,27.8821,39.3448,50.8234,61.8614,72.1748,81.1516,88.473,93.933,95.2726,93.5256,87.8305,80.2917,71.1857,60.7123,49.6017,38.304,26.8897,18.7406,13.4367,11.7808,12.6861,15.3784,14.89,11.9728,11.0471,12.6732,17.657,23.4019,30.7745,38.086,45.6518,51.2698,52.7449,53.9411,52.6443,51.1512,25.411,22.3396,22.3759,25.9054,26.9716,27.1263,25.5631,21.7538,21.7867,24.6392,26.3953,26.4781,66.8468,63.6001,62.0042,63.0419,61.9611,63.526,66.2553,71.2732,73.3687,73.8784,73.5204,71.6104,66.9302,65.6353,65.9616,65.4804,66.5351,67.9912,68.5757,68.1784,Angry
4.26016,4.70821,6.25713,8.59568,12.7776,19.3639,27.653,37.4949,48.3662,58.7395,67.4192,75.001,80.8553,84.5804,86.7033,87.9647,88.3024,12.3498,18.0472,26.0205,34.1589,41.4339,54.9056,62.3773,69.9068,77.2103,82.0936,48.5302,48.8328,49.1562,49.4933,40.0584,44.4319,48.935,53.381,57.3108,21.4232,26.172,31.8647,36.6003,31.7192,26.0129,59.0347,63.8922,69.3494,73.612,69.8162,64.4427,32.2871,38.7995,44.8953,48.9082,53.3949,59.0422,64.2409,59.1913,53.7699,48.9686,44.5458,38.5173,34.9762,44.7645,48.8639,53.4165,61.8059,53.4099,48.8011,44.6229,27.8546,39.3155,50.7935,61.8322,72.1482,81.1311,88.4614,93.9302,95.2741,93.5314,87.8379,80.2967,71.1872,60.7085,49.5892,38.2804,26.8531,18.7288,13.4298,11.7795,12.6874,15.379,14.8869,11.9655,11.0373,12.6632,17.6465,23.402,30.7854,38.1085,45.6853,51.2883,52.7677,53.9667,52.6685,51.1744,25.4059,22.3364,22.374,25.9027,26.9694,27.124,25.5595,21.7502,21.7823,24.6329,26.3923,26.4755,66.8544,63.6246,62.0356,63.0748,61.9946,63.554,66.2697,71.2818,73.3725,73.8805,73.52,71.6111,66.9416,65.6633,65.992,65.5106,66.5513,67.9972,68.5801,68.1804,Angry
4.23778,4.68338,6.22998,8.56537,12.7448,19.3307,27.6247,37.4725,48.3397,58.6984,67.3632,74.9382,80.7976,84.5326,86.6676,87.9379,88.2831,12.3426,18.0438,26.0232,34.1687,41.4477,54.9165,62.3868,69.915,77.2162,82.0967,48.5417,48.8472,49.1737,49.5135,40.0652,44.4417,48.9462,53.3909,57.32,21.4212,26.1749,31.8708,36.6082,31.725,26.015,59.0382,63.8968,69.3554,73.6172,69.8226,64.4471,32.2854,38.8031,44.9033,48.9164,53.402,59.0456,64.2339,59.1939,53.777,48.9763,44.5528,38.5198,34.9779,44.7709,48.8707,53.4218,61.7996,53.4161,48.8082,44.629,27.8555,39.3101,50.7808,61.8134,72.1247,81.1046,88.4345,93.9034,95.2527,93.5215,87.8481,80.3299,71.2381,60.7709,49.6538,38.3452,26.9191,18.717,13.4124,11.7612,12.6689,15.3645,14.8811,11.9627,11.0402,12.6725,17.6623,23.3983,30.7726,38.0854,45.6523,51.2651,52.7422,53.9398,52.645,51.1552,25.395,22.3235,22.3632,25.8985,26.9621,27.1146,25.5658,21.753,21.7878,24.644,26.4015,26.483,66.84,63.5993,62.0047,63.0445,61.9664,63.5357,66.2661,71.2781,73.3694,73.8758,73.5148,71.6026,66.9252,65.6343,65.9634,65.4847,66.5442,67.9931,68.5741,68.1733,Angry
